"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.178607396E0,1.473027229E0,7.795366764E0,1.813801050E0
9.180611875E0,1.473027229E0,7.780993938E0,1.837755799E0
9.182616354E0,1.487400174E0,7.733084202E0,1.823382974E0
9.184620834E0,1.477818251E0,7.723502159E0,1.818591952E0
9.186625313E0,1.473027229E0,7.704338551E0,1.842546701E0
9.188629792E0,1.496982098E0,7.661220074E0,1.837755799E0
9.190634271E0,1.468236327E0,7.627683163E0,1.813801050E0
9.192638750E0,1.477818251E0,7.608519554E0,1.813801050E0
9.194643229E0,1.487400174E0,7.579773426E0,1.804219127E0
9.196647709E0,1.501773000E0,7.560609818E0,1.785055280E0
9.198652188E0,1.501773000E0,7.546236992E0,1.789846182E0
9.200656667E0,1.501773000E0,7.531864166E0,1.780264378E0
9.202661146E0,1.525727868E0,7.507909298E0,1.751518607E0
9.204665625E0,1.559264541E0,7.488745213E0,1.746727586E0
9.206670104E0,1.568846464E0,7.483954430E0,1.717981935E0
9.208674584E0,1.583219290E0,7.450417995E0,1.684445143E0
9.210679063E0,1.597592115E0,7.412090302E0,1.670072317E0
9.212683542E0,1.611965060E0,7.402508259E0,1.650908470E0
9.214688021E0,1.635919809E0,7.345016956E0,1.660490394E0
9.216692500E0,1.669456482E0,7.316270828E0,1.655699492E0
9.218696979E0,1.679038405E0,7.282734394E0,1.631744623E0
9.220701459E0,1.702993274E0,7.206079006E0,1.588626027E0
9.222705938E0,1.726948023E0,7.153378487E0,1.593417048E0
9.224710417E0,1.760484695E0,7.115050793E0,1.574253201E0
9.226714896E0,1.770066619E0,7.052768230E0,1.555089355E0
9.228719375E0,1.808394313E0,7.009649754E0,1.555089355E0
9.230723854E0,1.832349062E0,6.952158451E0,1.531134605E0
9.232728334E0,1.846721888E0,6.918621540E0,1.526343584E0
9.234732813E0,1.837139964E0,6.870711803E0,1.478433967E0
9.236737292E0,1.861094832E0,6.822802544E0,1.440106392E0
9.238741771E0,1.899422407E0,6.760519981E0,1.401778698E0
9.240746250E0,1.918586254E0,6.698237419E0,1.368242025E0
9.242750781E0,1.932959199E0,6.664700985E0,1.344287276E0
9.244755313E0,1.956913948E0,6.583254337E0,1.315541506E0
9.246759844E0,1.937750101E0,6.540135860E0,1.291586637E0
9.248764375E0,1.985659719E0,6.506599426E0,1.277213812E0
9.250768906E0,1.985659719E0,6.444316864E0,1.224513292E0
9.252773438E0,2.000032663E0,6.396407127E0,1.190976620E0
9.254777969E0,2.023987293E0,6.343706608E0,1.162230849E0
9.256782500E0,2.014405489E0,6.324542999E0,1.133485079E0
9.258787031E0,2.019196510E0,6.291006088E0,1.095157385E0
9.260791563E0,2.019196510E0,6.262260437E0,1.037665963E0
9.262796094E0,2.014405489E0,6.233514786E0,1.004129291E0
9.264800625E0,1.985659719E0,6.195187092E0,9.562196136E-1
9.266805156E0,1.952123046E0,6.185605049E0,9.083100557E-1
9.268809688E0,1.947332025E0,6.161650181E0,8.747733831E-1
9.270814219E0,1.932959199E0,6.171232224E0,8.220728636E-1
9.272818750E0,1.913795352E0,6.147277355E0,7.933270931E-1
9.274823281E0,1.894631505E0,6.128113747E0,7.502084970E-1
9.276827813E0,1.856303811E0,6.123322487E0,7.693722844E-1
9.278832344E0,1.827558160E0,6.099368095E0,7.549994588E-1
9.280836875E0,1.803603292E0,6.075413227E0,7.406265736E-1
9.282841406E0,1.774857521E0,6.061040401E0,7.214627862E-1
9.284845938E0,1.736529946E0,6.070621967E0,7.166718245E-1
9.286850469E0,1.693411350E0,6.051458359E0,6.975079775E-1
9.288855000E0,1.669456482E0,6.041876316E0,6.639712453E-1
9.290859531E0,1.626337886E0,6.046667576E0,6.591803432E-1
9.292864063E0,1.578428388E0,6.056249142E0,6.304345727E-1
9.294868594E0,1.540100694E0,6.051458359E0,6.160616875E-1
9.296873125E0,1.506564021E0,6.065831184E0,5.921069384E-1
9.298877656E0,1.468236327E0,6.094576836E0,5.681521297E-1
9.300882188E0,1.415535808E0,6.108949661E0,5.681521297E-1
9.302886719E0,1.362835288E0,6.123322487E0,5.394063592E-1
9.304891250E0,1.329298615E0,6.152068615E0,5.346154571E-1
9.306895781E0,1.286179900E0,6.161650181E0,5.298244953E-1
9.308900313E0,1.243061304E0,6.199977875E0,4.962877631E-1
9.310904844E0,1.195151806E0,6.223932743E0,5.010787249E-1
9.312909375E0,1.161615014E0,6.257469654E0,4.819149077E-1
9.314913854E0,1.104123592E0,6.291006088E0,4.387962818E-1
9.316918334E0,1.046632171E0,6.348497868E0,4.387962818E-1
9.318922813E0,1.008304477E0,6.391616344E0,4.244233966E-1
9.320927292E0,9.460219741E-1,6.473062515E0,4.004686475E-1
9.322931771E0,9.029033780E-1,6.506599426E0,3.573500216E-1
9.324936250E0,8.358299732E-1,6.588045597E0,3.381862044E-1
9.326940729E0,7.783384919E-1,6.659909725E0,3.094404340E-1
9.328945209E0,7.256379724E-1,6.731774330E0,2.950675786E-1
9.330949688E0,6.777284145E-1,6.803638458E0,2.615308762E-1
9.332954167E0,6.298188567E-1,6.856338978E0,2.423670441E-1
9.334958646E0,5.579544902E-1,6.932994366E0,2.471580058E-1
9.336963125E0,4.860901237E-1,7.038395405E0,2.519489527E-1
9.338967604E0,4.381805658E-1,7.119841576E0,2.519489527E-1
9.340972084E0,3.615252376E-1,7.182124138E0,2.759037614E-1
9.342976563E0,2.752880454E-1,7.301898003E0,2.854856551E-1
9.344981042E0,2.177965343E-1,7.392926216E0,3.094404340E-1
9.346985521E0,1.459321827E-1,7.450417995E0,3.525590599E-1
9.348990000E0,7.885878533E-2,7.551027775E0,3.717228770E-1
9.350994479E0,1.657634228E-2,7.622892380E0,3.956776857E-1
9.352998959E0,-5.528801680E-2,7.704338551E0,4.052596092E-1
9.355003438E0,-1.223614067E-1,7.757039070E0,4.579601288E-1
9.357007917E0,-2.038076967E-1,7.838485241E0,4.675420523E-1
9.359012396E0,-2.373443693E-1,7.876812935E0,4.962877631E-1
9.361016875E0,-3.044177890E-1,7.958259106E0,5.010787249E-1
9.363021354E0,-4.146097898E-1,8.049287796E0,5.202425718E-1
9.365025834E0,-5.056380033E-1,8.106779099E0,5.250335336E-1
9.367030313E0,-5.679204464E-1,8.188224792E0,5.394063592E-1
9.369034792E0,-6.445757747E-1,8.255298615E0,5.489882827E-1
9.371039271E0,-7.403948903E-1,8.322372437E0,5.729430914E-1
9.373043750E0,-8.362140059E-1,8.370281219E0,5.633611679E-1
9.375048229E0,-8.841236234E-1,8.408609390E0,6.016888022E-1
9.377052709E0,-9.655698538E-1,8.461309433E0,6.064797640E-1
9.379057188E0,-9.991065264E-1,8.475682259E0,6.304345727E-1
9.381061667E0,-1.070970893E0,8.514010429E0,6.495984197E-1
9.383066146E0,-1.138044357E0,8.533174515E0,6.687622070E-1
9.385070625E0,-1.185953856E0,8.557128906E0,7.070899010E-1
9.387075104E0,-1.224281549E0,8.576292992E0,7.502084970E-1
9.389079584E0,-1.305727839E0,8.590665817E0,7.597904205E-1
9.391084063E0,-1.363219261E0,8.619411469E0,7.502084970E-1
9.393088542E0,-1.420710802E0,8.624202728E0,7.885361314E-1
9.395093021E0,-1.468620420E0,8.633784294E0,8.029090166E-1
9.397097500E0,-1.511739016E0,8.643365860E0,8.220728636E-1
9.399101979E0,-1.535693765E0,8.624202728E0,8.508185744E-1
9.401106459E0,-1.559648514E0,8.590665817E0,8.843553066E-1
9.403110938E0,-1.588394284E0,8.638575554E0,8.939371705E-1
9.405115417E0,-1.617140055E0,8.619411469E0,9.131010175E-1
9.407119896E0,-1.655467749E0,8.600247383E0,9.322648644E-1
9.409124375E0,-1.684213400E0,8.628993034E0,9.322648644E-1
9.411128854E0,-1.717750192E0,8.652948380E0,9.466377497E-1
9.413133334E0,-1.760868788E0,8.681694031E0,9.322648644E-1
9.415137813E0,-1.780032635E0,8.691275597E0,9.322648644E-1
9.417142292E0,-1.794405460E0,8.696066856E0,9.418467879E-1
9.419146771E0,-1.789614439E0,8.672111511E0,9.705924988E-1
9.421151250E0,-1.789614439E0,8.648157120E0,9.849653840E-1
9.423155729E0,-1.803987384E0,8.691275597E0,9.897563457E-1
9.425160209E0,-1.823151231E0,8.691275597E0,1.018502116E0
9.427164688E0,-1.823151231E0,8.667321205E0,1.037665963E0
9.429169167E0,-1.794405460E0,8.638575554E0,1.075993538E0
9.431173646E0,-1.789614439E0,8.633784294E0,1.109530330E0
9.433178125E0,-1.789614439E0,8.595456123E0,1.147857904E0
9.435182604E0,-1.746495843E0,8.537964821E0,1.186185598E0
9.437187084E0,-1.732123017E0,8.514010429E0,1.214931369E0
9.439191563E0,-1.741704941E0,8.499637604E0,1.248468041E0
9.441196042E0,-1.727331996E0,8.523591995E0,1.286795735E0
9.443200521E0,-1.712959170E0,8.494846344E0,1.310750484E0
9.445205000E0,-1.722541094E0,8.490055084E0,1.353869081E0
9.447209479E0,-1.698586345E0,8.494846344E0,1.368242025E0
9.449213959E0,-1.674631476E0,8.475682259E0,1.411360621E0
9.451218438E0,-1.626721978E0,8.442146301E0,1.425733447E0
9.453222917E0,-1.612349033E0,8.399026871E0,1.464061141E0
9.455227396E0,-1.597976208E0,8.418190956E0,1.488015890E0
9.457231875E0,-1.597976208E0,8.427773476E0,1.535925508E0
9.459236354E0,-1.597976208E0,8.466100693E0,1.545507431E0
9.461240834E0,-1.578812361E0,8.475682259E0,1.569462180E0
9.463245313E0,-1.569230437E0,8.514010429E0,1.617371798E0
9.465249792E0,-1.545275688E0,8.533174515E0,1.612580776E0
9.467254271E0,-1.554857612E0,8.576292992E0,1.617371798E0
9.469258750E0,-1.554857612E0,8.672111511E0,1.622162700E0
9.471263229E0,-1.540484667E0,8.715229988E0,1.612580776E0
9.473267709E0,-1.540484667E0,8.806258202E0,1.607789874E0
9.475272240E0,-1.526111841E0,8.878123283E0,1.569462180E0
9.477276771E0,-1.516529918E0,9.007478714E0,1.555089355E0
9.479281302E0,-1.439874649E0,8.993105888E0,1.511970758E0
9.481285834E0,-1.372801185E0,9.026642799E0,1.478433967E0
9.483290365E0,-1.391965032E0,9.136835098E0,1.449688315E0
9.485294896E0,-1.377592206E0,9.242236137E0,1.416151524E0
9.487299427E0,-1.358428359E0,9.309309006E0,1.349078178E0
9.489303959E0,-1.339264512E0,9.390755653E0,1.282004833E0
9.491308490E0,-1.320100665E0,9.515319824E0,1.234095216E0
9.493313021E0,-1.262609243E0,9.553647995E0,1.190976620E0
9.495317552E0,-1.219490647E0,9.625512123E0,1.128694177E0
9.497322084E0,-1.142835259E0,9.668630600E0,1.075993538E0
9.499326615E0,-1.099716663E0,9.716540337E0,1.023293018E0
9.501331146E0,-1.018270373E0,9.754868507E0,9.753834605E-1
9.503335677E0,-9.943156242E-1,9.850687027E0,8.795643449E-1
9.505340209E0,-9.128693342E-1,9.889015198E0,8.364456892E-1
9.507344740E0,-8.362140059E-1,9.912969589E0,7.885361314E-1
9.509349271E0,-7.787225246E-1,9.960879326E0,7.310446501E-1
9.511353802E0,-6.685305238E-1,9.975252151E0,6.927170157E-1
9.513358334E0,-6.110390425E-1,9.999206543E0,6.687622070E-1
9.515362865E0,-4.960560799E-1,9.975252151E0,6.639712453E-1
9.517367396E0,-4.050278664E-1,9.946506500E0,6.687622070E-1
9.519371927E0,-3.283725977E-1,9.932133675E0,6.543893814E-1
9.521376459E0,-2.565082312E-1,9.879432678E0,6.448074579E-1
9.523380990E0,-2.181805521E-1,9.850687027E0,6.448074579E-1
9.525385521E0,-1.415252388E-1,9.778822899E0,6.639712453E-1
9.527390052E0,-1.031975895E-1,9.740495682E0,6.543893814E-1
9.529394584E0,-7.924279571E-2,9.697376251E0,6.495984197E-1
9.531399115E0,-6.966088712E-2,9.630303383E0,6.591803432E-1
9.533403646E0,-4.570610076E-2,9.529693604E0,6.591803432E-1
9.535408177E0,-7.378444076E-3,9.491365433E0,6.783441305E-1
9.537412709E0,-3.133323044E-2,9.481783867E0,6.927170157E-1
9.539417240E0,-3.612418473E-2,9.453038216E0,6.975079775E-1
9.541421771E0,-7.924279571E-2,9.462619781E0,6.783441305E-1
9.543426302E0,-9.840662777E-2,9.424292564E0,6.783441305E-1
9.545430781E0,-1.223614067E-1,9.453038216E0,6.448074579E-1
9.547435261E0,-1.942257732E-1,9.472201347E0,6.256436110E-1
9.549439740E0,-2.325534374E-1,9.515319824E0,6.064797640E-1
9.551444219E0,-2.565082312E-1,9.553647995E0,6.016888022E-1
9.553448698E0,-3.139997125E-1,9.596766472E0,6.208526492E-1
9.555453177E0,-3.283725977E-1,9.606348038E0,6.591803432E-1
9.557457656E0,-3.427454233E-1,9.635094643E0,7.022989392E-1
9.559462136E0,-3.667002320E-1,9.668630600E0,7.645813823E-1
9.561466615E0,-3.906549811E-1,9.692585945E0,8.172819018E-1
9.563471094E0,-4.146097898E-1,9.706958771E0,8.795643449E-1
9.565475573E0,-4.385645986E-1,9.726122856E0,9.370558262E-1
9.567480052E0,-4.337736368E-1,9.730913162E0,1.008920193E0
9.569484531E0,-4.433555603E-1,9.788404465E0,1.109530330E0
9.571489011E0,-4.433555603E-1,9.793195724E0,1.157439828E0
9.573493490E0,-4.098188281E-1,9.817150116E0,1.224513292E0
9.575497969E0,-4.481465220E-1,9.850687027E0,1.277213812E0
9.577502448E0,-4.625194073E-1,9.893805504E0,1.325123429E0
9.579506927E0,-4.673103094E-1,9.956088066E0,1.377823949E0
9.581511406E0,-4.337736368E-1,9.975252151E0,1.416151524E0
9.583515886E0,-4.337736368E-1,1.004711628E1,1.454479218E0
9.585520365E0,-4.194007516E-1,1.006148911E1,1.492806911E0
9.587524844E0,-3.906549811E-1,1.008065319E1,1.492806911E0
9.589529323E0,-4.050278664E-1,1.011419010E1,1.535925508E0
9.591533802E0,-3.906549811E-1,1.013814449E1,1.559880257E0
9.593538281E0,-3.667002320E-1,1.014772701E1,1.540716410E0
9.595542761E0,-3.714911938E-1,1.016689014E1,1.540716410E0
9.597547240E0,-3.571183085E-1,1.015730858E1,1.511970758E0
9.599551719E0,-3.427454233E-1,1.017168140E1,1.488015890E0
9.601556198E0,-3.571183085E-1,1.016689014E1,1.464061141E0
9.603560677E0,-3.187906742E-1,1.013335419E1,1.440106392E0
9.605565156E0,-3.235816360E-1,1.010939884E1,1.411360621E0
9.607569636E0,-2.900449038E-1,1.006148911E1,1.440106392E0
9.609574115E0,-2.708810568E-1,1.001357937E1,1.406569719E0
9.611578594E0,-2.517172694E-1,9.965670586E0,1.401778698E0
9.613583073E0,-2.421353310E-1,9.889015198E0,1.392196774E0
9.615587552E0,-2.133895904E-1,9.836314201E0,1.368242025E0
9.617592031E0,-1.894348115E-1,9.778822899E0,1.368242025E0
9.619596511E0,-1.846438497E-1,9.702167511E0,1.339496255E0
9.621600990E0,-1.750619411E-1,9.663840294E0,1.349078178E0
9.623605469E0,-2.181805521E-1,9.654257774E0,1.325123429E0
9.625609948E0,-2.373443693E-1,9.639884949E0,1.310750484E0
9.627614427E0,-2.565082312E-1,9.630303383E0,1.301168561E0
9.629618906E0,-2.756720185E-1,9.659049034E0,1.277213812E0
9.631623386E0,-3.044177890E-1,9.683003426E0,1.277213812E0
9.633627865E0,-3.619092703E-1,9.702167511E0,1.282004833E0
9.635632344E0,-3.762821555E-1,9.735704422E0,1.258049965E0
9.637636823E0,-3.906549811E-1,9.740495682E0,1.286795735E0
9.639641302E0,-4.194007516E-1,9.754868507E0,1.286795735E0
9.641645781E0,-4.002369046E-1,9.778822899E0,1.291586637E0
9.643650261E0,-4.002369046E-1,9.807568550E0,1.310750484E0
9.645654740E0,-4.289826751E-1,9.826732635E0,1.320332408E0
9.647659219E0,-4.098188281E-1,9.884223938E0,1.320332408E0
9.649663698E0,-4.098188281E-1,9.889015198E0,1.320332408E0
9.651668177E0,-3.954459429E-1,9.922552109E0,1.305959582E0
9.653672656E0,-3.810731173E-1,9.951297760E0,1.320332408E0
9.655677136E0,-3.619092703E-1,1.000399780E1,1.305959582E0
9.657681615E0,-3.235816360E-1,1.004232597E1,1.315541506E0
9.659686094E0,-2.948358655E-1,1.007107162E1,1.301168561E0
9.661690573E0,-2.996268272E-1,1.014772701E1,1.258049965E0
9.663695052E0,-2.804629803E-1,1.019084549E1,1.267631888E0
9.665699531E0,-2.469262928E-1,1.021479988E1,1.243677139E0
9.667704011E0,-1.990167350E-1,1.027708244E1,1.224513292E0
9.669708490E0,-1.702709794E-1,1.029624653E1,1.210140347E0
9.671712969E0,-1.223614067E-1,1.032499218E1,1.205349445E0
9.673717448E0,-9.840662777E-2,1.038248348E1,1.219722271E0
9.675721927E0,-3.612418473E-2,1.039206505E1,1.214931369E0
9.677726406E0,-2.654226869E-2,1.042081165E1,1.205349445E0
9.679730886E0,3.574017063E-2,1.043518448E1,1.229304194E0
9.681735365E0,4.532208294E-2,1.047830296E1,1.205349445E0
9.683739844E0,6.927686930E-2,1.048788452E1,1.210140347E0
9.685744323E0,6.448591501E-2,1.051183891E1,1.200558424E0
9.687748802E0,8.364973962E-2,1.051663017E1,1.205349445E0
9.689753281E0,9.323165566E-2,1.056453991E1,1.200558424E0
9.691757761E0,1.123954803E-1,1.057891273E1,1.214931369E0
9.693762240E0,1.363502741E-1,1.054537582E1,1.229304194E0
9.695766719E0,1.459321827E-1,1.055495834E1,1.234095216E0
9.697771198E0,1.890507936E-1,1.054537582E1,1.253259063E0
9.699775677E0,2.034236640E-1,1.052621269E1,1.291586637E0
9.701780209E0,2.417513281E-1,1.048788452E1,1.301168561E0
9.703784740E0,2.513332367E-1,1.047351170E1,1.315541506E0
9.705789271E0,2.609151602E-1,1.048309326E1,1.325123429E0
9.707793802E0,2.944518328E-1,1.047351170E1,1.320332408E0
9.709798334E0,3.040337563E-1,1.045913887E1,1.329914331E0
9.711802865E0,3.519433141E-1,1.046872044E1,1.334705353E0
9.713807396E0,3.758981228E-1,1.047830296E1,1.310750484E0
9.715811927E0,3.758981228E-1,1.051663017E1,1.282004833E0
9.717816459E0,3.902710080E-1,1.052621269E1,1.296377659E0
9.719820990E0,4.142257571E-1,1.056453991E1,1.286795735E0
9.721825521E0,4.142257571E-1,1.061244965E1,1.267631888E0
9.723830052E0,4.285986423E-1,1.065556812E1,1.262840986E0
9.725834584E0,4.333896041E-1,1.070347786E1,1.262840986E0
9.727839115E0,4.525534511E-1,1.073701477E1,1.258049965E0
9.729843646E0,4.429715276E-1,1.077534199E1,1.238886118E0
9.731848177E0,4.477624893E-1,1.080887890E1,1.248468041E0
9.733852709E0,4.477624893E-1,1.086157894E1,1.238886118E0
9.735857240E0,4.573444128E-1,1.088553429E1,1.238886118E0
9.737861771E0,4.333896041E-1,1.094302559E1,1.224513292E0
9.739866302E0,4.429715276E-1,1.099572563E1,1.214931369E0
9.741870834E0,4.238076806E-1,1.101488972E1,1.224513292E0
9.743875365E0,4.238076806E-1,1.106279945E1,1.229304194E0
9.745879896E0,4.238076806E-1,1.107717228E1,1.234095216E0
9.747884427E0,4.094347954E-1,1.109154510E1,1.238886118E0
9.749888959E0,3.950619698E-1,1.112508202E1,1.253259063E0
9.751893490E0,3.998529315E-1,1.113945484E1,1.262840986E0
9.753898021E0,3.950619698E-1,1.114424610E1,1.277213812E0
9.755902552E0,3.806890845E-1,1.116820049E1,1.305959582E0
9.757907084E0,3.519433141E-1,1.115861893E1,1.339496255E0
9.759911615E0,3.327795267E-1,1.118736458E1,1.363451004E0
9.761916146E0,3.184066415E-1,1.119215488E1,1.387405872E0
9.763920677E0,2.944518328E-1,1.119215488E1,1.420942545E0
9.765925209E0,2.752880454E-1,1.117299175E1,1.430524468E0
9.767929740E0,2.609151602E-1,1.114903641E1,1.435315371E0
9.769934271E0,2.273784578E-1,1.113466358E1,1.440106392E0
9.771938750E0,1.938417554E-1,1.112508202E1,1.464061141E0
9.773943229E0,1.746779233E-1,1.114424610E1,1.449688315E0
9.775947709E0,1.411412358E-1,1.112987328E1,1.454479218E0
9.777952188E0,1.076045260E-1,1.112029076E1,1.464061141E0
9.779956667E0,9.323165566E-2,1.109633636E1,1.468852162E0
9.781961146E0,7.406783104E-2,1.107717228E1,1.478433967E0
9.783965625E0,6.994426250E-3,1.106759071E1,1.488015890E0
9.785970104E0,1.657634228E-2,1.105321789E1,1.478433967E0
9.787974584E0,-2.175131440E-2,1.103884506E1,1.454479218E0
9.789979063E0,-5.528801680E-2,1.103405380E1,1.459270239E0
9.791983542E0,-6.966088712E-2,1.101968098E1,1.464061141E0
9.793988021E0,-1.079885364E-1,1.101009846E1,1.464061141E0
9.795992500E0,-1.223614067E-1,1.100051689E1,1.468852162E0
9.797996979E0,-1.511071622E-1,1.100530815E1,1.449688315E0
9.800001459E0,-1.511071622E-1,1.095739841E1,1.459270239E0
9.802005938E0,-1.654800326E-1,1.096697998E1,1.483224988E0
9.804010417E0,-1.750619411E-1,1.094302559E1,1.478433967E0
9.806014896E0,-2.085986286E-1,1.093344402E1,1.492806911E0
9.808019375E0,-2.038076967E-1,1.093823433E1,1.483224988E0
9.810023854E0,-2.277624756E-1,1.090469742E1,1.488015890E0
9.812028334E0,-2.229715139E-1,1.090948868E1,1.488015890E0
9.814032813E0,-2.469262928E-1,1.089032459E1,1.483224988E0
9.816037292E0,-2.469262928E-1,1.089990711E1,1.497597814E0
9.818041771E0,-2.565082312E-1,1.089032459E1,1.502388835E0
9.820046250E0,-2.565082312E-1,1.089511585E1,1.497597814E0
9.822050729E0,-2.373443693E-1,1.091427994E1,1.497597814E0
9.824055209E0,-2.517172694E-1,1.092865276E1,1.492806911E0
9.826059688E0,-2.612991929E-1,1.093823433E1,1.444897294E0
9.828064167E0,-2.612991929E-1,1.094302559E1,1.444897294E0
9.830068646E0,-2.517172694E-1,1.098614407E1,1.425733447E0
9.832073125E0,-2.517172694E-1,1.101968098E1,1.401778698E0
9.834077604E0,-2.565082312E-1,1.107717228E1,1.373032928E0
9.836082084E0,-2.469262928E-1,1.108196354E1,1.329914331E0
9.838086563E0,-2.373443693E-1,1.111549950E1,1.301168561E0
9.840091042E0,-2.133895904E-1,1.115382767E1,1.272422910E0
9.842095521E0,-2.085986286E-1,1.119215488E1,1.272422910E0
9.844100000E0,-1.894348115E-1,1.120652771E1,1.253259063E0
9.846104479E0,-1.606890708E-1,1.120173740E1,1.229304194E0
9.848108959E0,-1.463162005E-1,1.121611023E1,1.195767522E0
9.850113438E0,-1.127794981E-1,1.121611023E1,1.171812773E0
9.852117917E0,-1.127794981E-1,1.124006462E1,1.143067002E0
9.854122396E0,-1.031975895E-1,1.121131897E1,1.128694177E0
9.856126875E0,-6.486992538E-2,1.120173740E1,1.090366483E0
9.858131354E0,-6.007897109E-2,1.120652771E1,1.066411734E0
9.860135834E0,-5.049705505E-2,1.120173740E1,1.066411734E0
9.862140313E0,-5.528801680E-2,1.118257332E1,1.037665963E0
9.864144792E0,-3.612418473E-2,1.116820049E1,1.037665963E0
9.866149271E0,-4.570610076E-2,1.119215488E1,1.032874942E0
9.868153750E0,-5.049705505E-2,1.117299175E1,1.008920193E0
9.870158229E0,-7.445184886E-2,1.119215488E1,9.897563457E-1
9.872162709E0,-9.840662777E-2,1.116820049E1,1.004129291E0
9.874167188E0,-1.031975895E-1,1.114903641E1,1.008920193E0
9.876171667E0,-1.079885364E-1,1.116340923E1,1.018502116E0
9.878176146E0,-1.271523684E-1,1.113945484E1,1.032874942E0
9.880180625E0,-1.463162005E-1,1.114903641E1,1.032874942E0
9.882185104E0,-1.702709794E-1,1.113945484E1,1.052038789E0
9.884189584E0,-1.702709794E-1,1.112508202E1,1.066411734E0
9.886194063E0,-1.942257732E-1,1.113945484E1,1.095157385E0
9.888198542E0,-2.229715139E-1,1.112508202E1,1.123903155E0
9.890203021E0,-2.229715139E-1,1.112029076E1,1.133485079E0
9.892207500E0,-2.277624756E-1,1.110591793E1,1.176603675E0
9.894211979E0,-2.517172694E-1,1.109633636E1,1.205349445E0
9.896216459E0,-2.660901546E-1,1.108675385E1,1.234095216E0
9.898220938E0,-2.469262928E-1,1.105321789E1,1.291586637E0
9.900225417E0,-2.325534374E-1,1.102447224E1,1.296377659E0
9.902229896E0,-2.133895904E-1,1.101488972E1,1.325123429E0
9.904234375E0,-2.181805521E-1,1.098135281E1,1.344287276E0
9.906238854E0,-2.373443693E-1,1.095260715E1,1.344287276E0
9.908243334E0,-2.469262928E-1,1.094781685E1,1.373032928E0
9.910247813E0,-2.612991929E-1,1.093823433E1,1.392196774E0
9.912252292E0,-2.612991929E-1,1.091907024E1,1.373032928E0
9.914256771E0,-2.900449038E-1,1.092386150E1,1.368242025E0
9.916261250E0,-3.092087507E-1,1.092386150E1,1.349078178E0
9.918265729E0,-3.187906742E-1,1.093344402E1,1.329914331E0
9.920270209E0,-3.331634998E-1,1.091907024E1,1.349078178E0
9.922274688E0,-3.427454233E-1,1.089511585E1,1.325123429E0
9.924279167E0,-3.523273468E-1,1.087116146E1,1.334705353E0
9.926283646E0,-3.619092703E-1,1.088553429E1,1.305959582E0
9.928288177E0,-3.714911938E-1,1.086637020E1,1.310750484E0
9.930292709E0,-3.667002320E-1,1.085199738E1,1.310750484E0
9.932297240E0,-3.858640790E-1,1.084720612E1,1.320332408E0
9.934301771E0,-3.954459429E-1,1.086637020E1,1.301168561E0
9.936306302E0,-4.050278664E-1,1.085678864E1,1.291586637E0
9.938310834E0,-4.098188281E-1,1.088553429E1,1.258049965E0
9.940315365E0,-4.194007516E-1,1.090948868E1,1.258049965E0
9.942319896E0,-4.194007516E-1,1.094302559E1,1.238886118E0
9.944324427E0,-4.146097898E-1,1.097656250E1,1.219722271E0
9.946328959E0,-3.906549811E-1,1.100051689E1,1.205349445E0
9.948333490E0,-3.954459429E-1,1.101968098E1,1.205349445E0
9.950338021E0,-3.762821555E-1,1.104842663E1,1.205349445E0
9.952342552E0,-3.427454233E-1,1.104363537E1,1.186185598E0
9.954347084E0,-3.283725977E-1,1.106759071E1,1.214931369E0
9.956351615E0,-3.092087507E-1,1.106759071E1,1.200558424E0
9.958356146E0,-2.804629803E-1,1.107717228E1,1.195767522E0
9.960360677E0,-2.804629803E-1,1.110112667E1,1.200558424E0
9.962365209E0,-2.708810568E-1,1.112029076E1,1.200558424E0
9.964369740E0,-2.756720185E-1,1.113466358E1,1.176603675E0
9.966374271E0,-2.708810568E-1,1.116820049E1,1.171812773E0
9.968378802E0,-2.660901546E-1,1.118736458E1,1.162230849E0
9.970383334E0,-2.804629803E-1,1.122090054E1,1.162230849E0
9.972387865E0,-2.756720185E-1,1.123048306E1,1.186185598E0
9.974392396E0,-2.804629803E-1,1.125922871E1,1.171812773E0
9.976396927E0,-2.900449038E-1,1.125443745E1,1.181394696E0
9.978401459E0,-2.900449038E-1,1.125922871E1,1.210140347E0
9.980405990E0,-2.948358655E-1,1.126881027E1,1.238886118E0
9.982410521E0,-3.139997125E-1,1.129276562E1,1.219722271E0
9.984415052E0,-3.187906742E-1,1.128318310E1,1.243677139E0
9.986419584E0,-3.523273468E-1,1.130713844E1,1.243677139E0
9.988424115E0,-3.667002320E-1,1.132151127E1,1.258049965E0
9.990428646E0,-3.762821555E-1,1.134546566E1,1.267631888E0
9.992433177E0,-4.002369046E-1,1.134067535E1,1.267631888E0
9.994437709E0,-4.385645986E-1,1.133109283E1,1.258049965E0
9.996442240E0,-4.337736368E-1,1.132630253E1,1.282004833E0
9.998446771E0,-4.433555603E-1,1.135025692E1,1.301168561E0
1.000045125E1,-4.721012712E-1,1.136462975E1,1.320332408E0
1.000245573E1,-4.960560799E-1,1.135983849E1,1.334705353E0
1.000446021E1,-5.152199268E-1,1.137421131E1,1.339496255E0
1.000646469E1,-5.200108886E-1,1.139337540E1,1.334705353E0
