"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.519205333E0,3.090617657E-1,3.647176921E-2,4.063283205E-1
2.529147333E0,1.936957836E-1,-1.017548144E-1,4.137801230E-1
2.539090333E0,9.012761712E-2,-2.352298051E-1,4.338417649E-1
2.549032583E0,6.324335001E-3,-3.624756336E-1,4.561707675E-1
2.558975583E0,-6.571140140E-2,-4.849675894E-1,4.657403529E-1
2.568917583E0,-1.116815507E-1,-5.797774196E-1,4.639885426E-1
2.578860583E0,-1.491368860E-1,-6.388979554E-1,4.539017379E-1
2.588803583E0,-2.024951875E-1,-6.649327278E-1,4.352524281E-1
2.598745583E0,-2.706725299E-1,-6.387724876E-1,4.174578488E-1
2.608688583E0,-3.594514132E-1,-5.736701488E-1,3.910233080E-1
2.618630583E0,-4.747554362E-1,-4.979298711E-1,3.543933034E-1
2.628573583E0,-6.009801626E-1,-3.990043402E-1,3.095033169E-1
2.638515583E0,-7.068734765E-1,-2.760144472E-1,2.596458495E-1
2.648458583E0,-7.705541849E-1,-1.249754056E-1,2.259659320E-1
2.658401583E0,-7.771233916E-1,4.778877273E-2,2.154155821E-1
2.668343583E0,-7.063077688E-1,2.233906835E-1,2.411462367E-1
2.678286583E0,-5.589822531E-1,3.864686191E-1,3.031915426E-1
2.688228583E0,-3.434526026E-1,5.149666667E-1,3.982011676E-1
2.698171583E0,-7.464753091E-2,5.914735198E-1,5.138731003E-1
2.708113583E0,1.990607083E-1,6.117827892E-1,6.258196235E-1
2.718056583E0,4.549966156E-1,5.815489888E-1,7.142139673E-1
2.727999583E0,6.756623983E-1,5.231235027E-1,7.543291450E-1
2.737941583E0,8.525514007E-1,4.388628304E-1,7.467925549E-1
2.747884583E0,9.954907298E-1,3.523694575E-1,7.061465979E-1
2.757826583E0,1.099009871E0,2.855218351E-1,6.423260570E-1
2.767769583E0,1.148303628E0,2.461352944E-1,5.747659206E-1
2.777711583E0,1.135042429E0,2.347735912E-1,4.999691546E-1
2.787654583E0,1.048110127E0,2.161354721E-1,4.285519719E-1
2.797597583E0,9.056025743E-1,2.237251401E-1,3.425244391E-1
2.807539583E0,7.557718158E-1,2.970662117E-1,2.406430691E-1
2.817482583E0,6.444904208E-1,4.363330603E-1,1.264681816E-1
2.827424583E0,5.855464339E-1,5.980241895E-1,2.200729027E-2
2.837367583E0,5.649331212E-1,7.382580042E-1,-4.047280923E-2
2.847309583E0,5.552855134E-1,8.300092220E-1,-6.268250942E-2
2.857252583E0,5.187301040E-1,8.034425974E-1,-8.070656657E-2
2.867194583E0,4.884971082E-1,5.910038352E-1,-1.465702653E-1
2.877137583E0,5.117360353E-1,1.551248282E-1,-2.630711496E-1
2.887080583E0,5.852112770E-1,-4.569207132E-1,-3.933213055E-1
2.897022583E0,7.033222914E-1,-1.075209022E0,-5.018503666E-1
2.906965583E0,7.860179543E-1,-1.589166045E0,-5.317488909E-1
2.916907583E0,6.886608601E-1,-2.073254824E0,-5.035195351E-1
2.926850583E0,3.844138980E-1,-2.550268412E0,-3.860280514E-1
2.936792583E0,-2.123347111E-2,-2.881261587E0,-2.610134780E-1
2.946735583E0,-3.768368661E-1,-2.837384701E0,-2.683014870E-1
2.956677583E0,-5.635710359E-1,-2.235135794E0,-4.215416014E-1
2.966620583E0,-6.154030561E-1,-1.234894395E0,-6.218049526E-1
2.976563583E0,-6.579714417E-1,-1.347177923E-1,-7.481651306E-1
2.986505583E0,-7.699195743E-1,8.997088075E-1,-7.314335108E-1
2.996448583E0,-9.552670121E-1,1.789434910E0,-6.004310250E-1
3.006390583E0,-1.116408706E0,2.500751972E0,-4.457152486E-1
3.016333583E0,-1.177416444E0,2.977225304E0,-2.836730182E-1
3.026275583E0,-1.118036985E0,3.166092396E0,-1.209807694E-1
3.036218583E0,-9.439669847E-1,3.077122688E0,3.138634190E-2
3.046161583E0,-7.024169564E-1,2.760809898E0,1.627419591E-1
3.056103583E0,-4.054038227E-1,2.289971113E0,2.589393556E-1
3.066046583E0,-7.774633169E-2,1.762717724E0,3.145994246E-1
3.075988583E0,2.505465448E-1,1.231480479E0,3.507834375E-1
3.085931583E0,5.473901629E-1,7.300453186E-1,3.889473379E-1
3.095873583E0,7.871004939E-1,3.211397529E-1,4.302956164E-1
3.105816583E0,9.581643939E-1,3.101895563E-2,4.806434512E-1
3.115758583E0,1.056395411E0,-1.654230356E-1,5.245201588E-1
3.125701583E0,1.085443616E0,-3.043079376E-1,5.585651994E-1
3.135643583E0,1.052594066E0,-4.143217504E-1,5.749886036E-1
3.145586583E0,9.760011435E-1,-5.125886798E-1,5.806624889E-1
3.155529583E0,8.797753453E-1,-5.841743350E-1,5.670726895E-1
3.165471583E0,7.866733670E-1,-5.985791087E-1,5.206341147E-1
3.175414583E0,7.082832456E-1,-5.261771679E-1,4.379858077E-1
3.185356583E0,6.576837301E-1,-4.140964746E-1,3.232248724E-1
3.195299583E0,6.106100082E-1,-3.322085440E-1,2.056450248E-1
3.205241583E0,5.596272349E-1,-3.131493628E-1,8.788324147E-2
3.215184583E0,4.900888205E-1,-3.608905673E-1,-4.432443157E-2
3.225126583E0,4.087457657E-1,-4.678641558E-1,-2.191548347E-1
3.235069583E0,3.368009329E-1,-5.863929391E-1,-4.281853437E-1
3.245012583E0,2.845151126E-1,-6.916466355E-1,-6.358210444E-1
3.254954583E0,2.601956427E-1,-7.543357015E-1,-8.177496195E-1
3.264897583E0,2.712347209E-1,-7.697570324E-1,-9.603885412E-1
3.274839583E0,2.972394228E-1,-7.571501732E-1,-1.086090207E0
3.284782583E0,3.159191012E-1,-7.060145736E-1,-1.191292524E0
3.294724583E0,3.002196252E-1,-6.503347158E-1,-1.301101685E0
3.304667583E0,2.284415513E-1,-6.155692935E-1,-1.421398520E0
3.314609583E0,8.509610593E-2,-6.551837921E-1,-1.559500217E0
3.324552583E0,-1.024277061E-1,-7.546829581E-1,-1.698039770E0
3.334494583E0,-2.860323191E-1,-8.062755466E-1,-1.789446354E0
3.344437583E0,-4.277311265E-1,-7.692522407E-1,-1.816757321E0
3.354380583E0,-5.394945741E-1,-6.533156037E-1,-1.803625464E0
3.364322583E0,-6.705844402E-1,-4.714289308E-1,-1.768227458E0
3.374265583E0,-8.823667765E-1,-3.337032497E-1,-1.762239933E0
3.384207583E0,-1.186648369E0,-2.919771075E-1,-1.793838382E0
3.394150583E0,-1.519160986E0,-2.513641417E-1,-1.797828555E0
3.404092583E0,-1.814134836E0,-1.633061916E-1,-1.792349577E0
3.414035583E0,-2.028965712E0,4.799870774E-2,-1.765581608E0
3.423977583E0,-2.161324024E0,3.609236181E-1,-1.678858161E0
3.433920583E0,-2.226996422E0,6.941010356E-1,-1.511030078E0
3.443863583E0,-2.241162539E0,9.648004770E-1,-1.245241284E0
