"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.960355417E0,1.624426991E-1,1.661478132E-1,2.901261747E-1
1.962359844E0,1.603121758E-1,1.768004447E-1,2.986482978E-1
1.964364271E0,1.571163833E-1,1.895835996E-1,3.103661835E-1
1.966368698E0,1.528553218E-1,1.927793920E-1,3.220840991E-1
1.968373125E0,1.475290060E-1,2.023667693E-1,3.327367306E-1
1.970377552E0,1.453984827E-1,2.087583542E-1,3.391283154E-1
1.972381979E0,1.411374211E-1,2.108888775E-1,3.540419936E-1
1.974386458E0,1.336805820E-1,2.119541466E-1,3.678904176E-1
1.976390937E0,1.336805820E-1,2.172804624E-1,3.764125407E-1
1.978395417E0,1.294195354E-1,2.151499391E-1,3.955872655E-1
1.980399896E0,1.262237430E-1,2.119541466E-1,4.073051810E-1
1.982404375E0,1.219626814E-1,2.023667693E-1,4.232841134E-1
1.984408854E0,1.177016273E-1,1.885183454E-1,4.371325374E-1
1.986413333E0,1.166363657E-1,1.842572838E-1,4.541767538E-1
1.988417812E0,1.081142575E-1,1.682783365E-1,4.754820466E-1
1.990422292E0,1.038532034E-1,1.491035968E-1,4.957220554E-1
1.992426771E0,1.081142575E-1,1.246025339E-1,5.180925727E-1
1.994431250E0,9.852688760E-2,1.064930707E-1,5.404630899E-1
1.996435729E0,9.852688760E-2,7.666568458E-2,5.649641752E-1
1.998440208E0,9.533109516E-2,5.322989076E-2,5.947915316E-1
2.000444687E0,9.426583350E-2,2.233725041E-2,6.224883795E-1
2.002449167E0,8.680898696E-2,-8.555396460E-3,6.512505412E-1
2.004453646E0,8.787424862E-2,-4.370909184E-2,6.874694824E-1
2.006458125E0,7.935214043E-2,-7.992804796E-2,7.130358219E-1
2.008462604E0,7.935214043E-2,-1.182775348E-1,7.300800085E-1
2.010467083E0,7.828687876E-2,-1.555617750E-1,7.737558484E-1
2.012471562E0,8.041740954E-2,-1.949765235E-1,8.078442812E-1
2.014476042E0,7.828687876E-2,-2.386523336E-1,8.398021460E-1
2.016480521E0,7.509108633E-2,-2.801975906E-1,8.749558330E-1
2.018485000E0,7.296056300E-2,-3.238733709E-1,9.069137573E-1
2.020489479E0,7.509108633E-2,-3.664839268E-1,9.410021901E-1
2.022493958E0,7.296056300E-2,-4.080291986E-1,9.750906229E-1
2.024498437E0,6.976477057E-2,-4.485092163E-1,1.005983353E0
2.026502917E0,7.189530134E-2,-4.825976491E-1,1.041136980E0
2.028507396E0,7.296056300E-2,-5.262734890E-1,1.073094964E0
2.030511875E0,7.083003223E-2,-5.624924898E-1,1.095465422E0
2.032516354E0,6.869950891E-2,-5.997766852E-1,1.125292897E0
2.034520833E0,7.296056300E-2,-6.296041012E-1,1.150859118E0
2.036525312E0,7.189530134E-2,-6.551703811E-1,1.177490711E0
2.038529792E0,7.083003223E-2,-6.860630512E-1,1.193469763E0
2.040534271E0,7.189530134E-2,-7.105640769E-1,1.221166611E0
2.042538750E0,7.402582467E-2,-7.339999080E-1,1.230753899E0
2.044543229E0,7.828687876E-2,-7.478483319E-1,1.242471814E0
2.046547708E0,7.828687876E-2,-7.648925185E-1,1.258450747E0
2.048552187E0,8.361319453E-2,-7.808715105E-1,1.268038154E0
2.050556614E0,9.213530272E-2,-7.957851887E-1,1.273364425E0
2.052561042E0,9.746162593E-2,-8.032420278E-1,1.276560307E0
2.054565469E0,1.027879417E-1,-8.075031042E-1,1.274429798E0
2.056569896E0,1.113100499E-1,-8.149599433E-1,1.278690815E0
2.058574323E0,1.187668890E-1,-8.202862740E-1,1.265907645E0
2.060578750E0,1.262237430E-1,-8.245472908E-1,1.255254984E0
2.062583177E0,1.336805820E-1,-8.288083673E-1,1.244602323E0
2.064587604E0,1.400721669E-1,-8.330693841E-1,1.232884407E0
2.066592031E0,1.496595293E-1,-8.330693841E-1,1.209448695E0
2.068596458E0,1.571163833E-1,-8.266777992E-1,1.190273881E0
2.070600885E0,1.635079682E-1,-8.256125450E-1,1.161511779E0
2.072605312E0,1.762911230E-1,-8.213515282E-1,1.130619168E0
2.074609739E0,1.912048161E-1,-8.160251975E-1,1.099726558E0
2.076614167E0,1.965311319E-1,-8.149599433E-1,1.066703320E0
2.078618594E0,2.050532401E-1,-8.075031042E-1,1.032614946E0
2.080623021E0,2.114448249E-1,-8.075031042E-1,9.910695553E-1
2.082627448E0,2.220974565E-1,-8.011115193E-1,9.484590292E-1
2.084631875E0,2.210321873E-1,-8.021767735E-1,9.079790115E-1
2.086636302E0,2.252932489E-1,-7.979156971E-1,8.664337397E-1
2.088640729E0,2.252932489E-1,-8.000462651E-1,8.206273913E-1
2.090645156E0,2.242279798E-1,-7.925893664E-1,7.726905346E-1
2.092649583E0,2.284890413E-1,-7.883283496E-1,7.247536778E-1
2.094654010E0,2.306195647E-1,-7.798062563E-1,6.736210585E-1
2.096658437E0,2.263585031E-1,-7.734146714E-1,6.203578711E-1
2.098662864E0,2.252932489E-1,-7.702188492E-1,5.607030988E-1
2.100667292E0,2.306195647E-1,-7.616967559E-1,5.085052252E-1
2.102671719E0,2.284890413E-1,-7.627620101E-1,4.552420378E-1
2.104676146E0,2.316848338E-1,-7.606315017E-1,4.009135962E-1
2.106680573E0,2.295542955E-1,-7.510440946E-1,3.433893621E-1
2.108685000E0,2.263585031E-1,-7.382609248E-1,2.975830436E-1
2.110689427E0,2.252932489E-1,-7.308040857E-1,2.368630022E-1
2.112693854E0,2.189016640E-1,-7.254778147E-1,1.878608912E-1
2.114698281E0,2.167711407E-1,-7.233472466E-1,1.207492799E-1
2.116702708E0,2.082490325E-1,-7.233472466E-1,7.281242311E-2
2.118707135E0,2.007921785E-1,-7.201514840E-1,1.741872355E-2
2.120711562E0,1.975964010E-1,-7.105640769E-1,-2.732234448E-2
2.122715989E0,1.933353394E-1,-7.094988227E-1,-7.099814713E-2
2.124720417E0,1.944006085E-1,-7.094988227E-1,-1.200002730E-1
2.126724844E0,1.922700703E-1,-7.105640769E-1,-1.572844982E-1
2.128729271E0,2.007921785E-1,-7.126946449E-1,-1.860466152E-1
2.130733698E0,2.061184943E-1,-7.254778147E-1,-2.201350480E-1
2.132738125E0,2.146406174E-1,-7.244125009E-1,-2.552887499E-1
2.134742552E0,2.327500880E-1,-7.254778147E-1,-2.904424369E-1
2.136746979E0,2.497943193E-1,-7.329346538E-1,-3.213350773E-1
2.138751406E0,2.732301354E-1,-7.308040857E-1,-3.575540483E-1
2.140755833E0,2.924048901E-1,-7.329346538E-1,-3.927077353E-1
2.142760260E0,3.137101531E-1,-7.233472466E-1,-4.331877530E-1
2.144764687E0,3.296891153E-1,-7.222819924E-1,-4.779288173E-1
2.146769114E0,3.414070010E-1,-7.212167382E-1,-5.162783265E-1
2.148773542E0,3.520596325E-1,-7.233472466E-1,-5.599541068E-1
2.150777969E0,3.701691031E-1,-7.393262386E-1,-6.057604551E-1
2.152782396E0,3.850828111E-1,-7.499788404E-1,-6.654152274E-1
2.154786823E0,4.021270275E-1,-7.574356794E-1,-7.272005081E-1
2.156791250E0,4.202364981E-1,-7.776756883E-1,-7.900510430E-1
2.158795677E0,4.404765069E-1,-7.872630954E-1,-8.539668322E-1
2.160800104E0,4.564554691E-1,-8.011115193E-1,-9.168173671E-1
2.162804531E0,4.713691473E-1,-8.192209601E-1,-9.732763767E-1
2.164808958E0,4.788259864E-1,-8.373304605E-1,-1.031865835E0
2.166813385E0,4.884133637E-1,-8.597009778E-1,-1.089390039E0
2.168817812E0,4.937396944E-1,-8.842020631E-1,-1.133065820E0
2.170822239E0,4.948049486E-1,-9.193557501E-1,-1.179937363E0
2.172826667E0,4.969354868E-1,-9.598357677E-1,-1.217221618E0
2.174831094E0,4.926744103E-1,-1.002446294E0,-1.251310110E0
2.176835521E0,4.830870330E-1,-1.045056701E0,-1.276876450E0
2.178839948E0,4.713691473E-1,-1.084471464E0,-1.297116399E0
2.180844375E0,4.575207233E-1,-1.122820973E0,-1.307769060E0
2.182848802E0,4.372807145E-1,-1.165431499E0,-1.317356467E0
2.184853281E0,4.170407057E-1,-1.210172534E0,-1.325878501E0
2.186857760E0,3.968006968E-1,-1.254913688E0,-1.331204891E0
2.188862239E0,3.669733107E-1,-1.303915739E0,-1.330139637E0
2.190866719E0,3.509943783E-1,-1.358244181E0,-1.326943755E0
2.192871198E0,3.254280388E-1,-1.411507368E0,-1.324813247E0
2.194875677E0,3.030575216E-1,-1.464770555E0,-1.318421721E0
2.196880156E0,2.796217203E-1,-1.520164251E0,-1.312030077E0
2.198884635E0,2.508595884E-1,-1.573427439E0,-1.306703806E0
2.200889114E0,2.210321873E-1,-1.629886389E0,-1.297116399E0
2.202893594E0,1.880090237E-1,-1.686345339E0,-1.287528992E0
2.204898073E0,1.517900676E-1,-1.737478018E0,-1.280072212E0
2.206902552E0,1.177016273E-1,-1.788610697E0,-1.273680568E0
2.208907031E0,7.828687876E-2,-1.847200155E0,-1.260897398E0
2.210911510E0,4.526370764E-2,-1.902593851E0,-1.249179602E0
2.212915989E0,9.044753388E-3,-1.959052801E0,-1.244918466E0
2.214920469E0,-2.397841588E-2,-2.009120226E0,-1.235331178E0
2.216924948E0,-5.487105995E-2,-2.064513922E0,-1.224678516E0
2.218929427E0,-8.469843864E-2,-2.119907618E0,-1.223613262E0
2.220933906E0,-1.134605557E-1,-2.168909788E0,-1.219352126E0
2.222938385E0,-1.400921494E-1,-2.212585449E0,-1.218286872E0
2.224942864E0,-1.667237282E-1,-2.259457111E0,-1.216156363E0
2.226947344E0,-1.954858452E-1,-2.308459282E0,-1.219352126E0
2.228951823E0,-2.114647925E-1,-2.347873926E0,-1.220417380E0
2.230956302E0,-2.349005938E-1,-2.387288809E0,-1.223613262E0
2.232960781E0,-2.594016194E-1,-2.432029724E0,-1.220417380E0
2.234965260E0,-2.764458358E-1,-2.463987827E0,-1.226809025E0
2.236969739E0,-2.956205904E-1,-2.492749929E0,-1.230004787E0
2.238974219E0,-3.115995526E-1,-2.530034065E0,-1.227874279E0
2.240978698E0,-3.275784850E-1,-2.557730913E0,-1.231070042E0
2.242983177E0,-3.424921930E-1,-2.585427761E0,-1.227874279E0
2.244987656E0,-3.456879854E-1,-2.609928846E0,-1.232135296E0
2.246992135E0,-3.595364094E-1,-2.625907898E0,-1.225743771E0
2.248996614E0,-3.723195493E-1,-2.647212982E0,-1.220417380E0
2.251001094E0,-3.797764182E-1,-2.654670000E0,-1.216156363E0
2.253005573E0,-3.840374649E-1,-2.665322542E0,-1.210830092E0
2.255010052E0,-3.893637657E-1,-2.682366848E0,-1.206568956E0
2.257014531E0,-3.968206346E-1,-2.693019390E0,-1.199112177E0
2.259019010E0,-4.010816813E-1,-2.700476170E0,-1.194851160E0
2.261023489E0,-4.053427279E-1,-2.711128950E0,-1.187394261E0
2.263027917E0,-4.127995670E-1,-2.715389967E0,-1.181002736E0
2.265032344E0,-4.213216901E-1,-2.726042509E0,-1.171415329E0
2.267036771E0,-4.309090674E-1,-2.735630035E0,-1.162893176E0
2.269041198E0,-4.426269531E-1,-2.739891052E0,-1.156501651E0
2.271045625E0,-4.490185380E-1,-2.740956306E0,-1.154371142E0
2.273050052E0,-4.660627544E-1,-2.748413086E0,-1.146914244E0
2.275054479E0,-4.788459241E-1,-2.752674103E0,-1.141587973E0
2.277058906E0,-4.948248565E-1,-2.756935120E0,-1.140522718E0
2.279063333E0,-5.086733103E-1,-2.762261629E0,-1.137326837E0
2.281067760E0,-5.267828107E-1,-2.768653154E0,-1.132000566E0
2.283072187E0,-5.406312346E-1,-2.771848917E0,-1.126674294E0
2.285076614E0,-5.566101670E-1,-2.775044680E0,-1.123478413E0
2.287081042E0,-5.725891590E-1,-2.780370951E0,-1.118152142E0
2.289085469E0,-5.928291678E-1,-2.786762476E0,-1.112825871E0
2.291089896E0,-6.120038629E-1,-2.788893223E0,-1.109629989E0
2.293094323E0,-6.258522868E-1,-2.784631968E0,-1.104303718E0
2.295098750E0,-6.460922956E-1,-2.788893223E0,-1.100042701E0
2.297103177E0,-6.610060334E-1,-2.777175188E0,-1.095781565E0
2.299107604E0,-6.769849658E-1,-2.770783663E0,-1.087259531E0
2.301112031E0,-6.908333898E-1,-2.764392138E0,-1.086194277E0
2.303116458E0,-7.057470679E-1,-2.752674103E0,-1.078737378E0
2.305120885E0,-7.185302377E-1,-2.740956306E0,-1.071280599E0
2.307125312E0,-7.323786616E-1,-2.722846746E0,-1.065954208E0
2.309129739E0,-7.409007549E-1,-2.703671932E0,-1.064888954E0
2.311134167E0,-7.504881620E-1,-2.679171085E0,-1.058497429E0
2.313138594E0,-7.590102553E-1,-2.658931017E0,-1.051040530E0
2.315143021E0,-7.643365860E-1,-2.640821457E0,-1.047844768E0
2.317147448E0,-7.675323486E-1,-2.614189863E0,-1.038257360E0
2.319151875E0,-7.675323486E-1,-2.589688778E0,-1.032931089E0
2.321156302E0,-7.728586793E-1,-2.561991930E0,-1.024408937E0
2.323160729E0,-7.654018402E-1,-2.532164574E0,-1.020147920E0
2.325165156E0,-7.696628571E-1,-2.504467726E0,-1.011625767E0
2.327169583E0,-7.685976028E-1,-2.477836132E0,-1.002038360E0
2.329174010E0,-7.664670944E-1,-2.453335047E0,-9.967121482E-1
2.331178437E0,-7.664670944E-1,-2.421377182E0,-9.892553091E-1
2.333182864E0,-7.664670944E-1,-2.388354063E0,-9.807332158E-1
2.335187292E0,-7.632713318E-1,-2.361722469E0,-9.764721394E-1
2.337191719E0,-7.632713318E-1,-2.327634096E0,-9.679500461E-1
2.339196146E0,-7.675323486E-1,-2.299937248E0,-9.594279528E-1
2.341200573E0,-7.749891877E-1,-2.267979145E0,-9.572973847E-1
2.343205000E0,-7.739239335E-1,-2.237086535E0,-9.487752914E-1
2.345209427E0,-7.771197557E-1,-2.210454941E0,-9.445142150E-1
2.347213854E0,-7.792502642E-1,-2.178497076E0,-9.338616133E-1
2.349218281E0,-7.824460268E-1,-2.141212940E0,-9.317311049E-1
2.351222708E0,-7.856418490E-1,-2.107124567E0,-9.253395200E-1
2.353227135E0,-7.909681797E-1,-2.079427719E0,-9.168173671E-1
2.355231562E0,-7.952291965E-1,-2.045339108E0,-9.104257822E-1
2.357235989E0,-8.016207814E-1,-2.014446497E0,-8.955121040E-1
2.359240417E0,-7.994902730E-1,-1.976097107E0,-8.880552649E-1
2.361244844E0,-8.080123663E-1,-1.946269631E0,-8.731415868E-1
2.363249271E0,-8.090776205E-1,-1.910050750E0,-8.656847477E-1
2.365253698E0,-8.154692054E-1,-1.874897003E0,-8.539668322E-1
2.367258125E0,-8.154692054E-1,-1.838678002E0,-8.390531540E-1
2.369262552E0,-8.165344596E-1,-1.801393867E0,-8.262699842E-1
2.371266979E0,-8.218607903E-1,-1.774762273E0,-8.081604838E-1
2.373271406E0,-8.271871209E-1,-1.746000171E0,-7.953773737E-1
2.375275833E0,-8.293176293E-1,-1.714042187E0,-7.836594582E-1
2.377280260E0,-8.271871209E-1,-1.683149576E0,-7.655499578E-1
2.379284687E0,-8.325134516E-1,-1.653322220E0,-7.517015338E-1
2.381289114E0,-8.325134516E-1,-1.621364355E0,-7.346573472E-1
2.383293542E0,-8.325134516E-1,-1.593667388E0,-7.197436094E-1
2.385297969E0,-8.303828835E-1,-1.558513761E0,-7.069604993E-1
2.387302396E0,-8.261218667E-1,-1.524425268E0,-6.920467615E-1
2.389306823E0,-8.261218667E-1,-1.486075878E0,-6.739373207E-1
2.391311250E0,-8.282523751E-1,-1.451987386E0,-6.600888968E-1
2.393315729E0,-8.282523751E-1,-1.420029521E0,-6.430446506E-1
2.395320208E0,-8.229260445E-1,-1.389136791E0,-6.334573030E-1
2.397324687E0,-8.229260445E-1,-1.350787401E0,-6.196088791E-1
2.399329167E0,-8.186650276E-1,-1.314568400E0,-6.164130569E-1
2.401333646E0,-8.229260445E-1,-1.275153637E0,-6.036298871E-1
2.403338125E0,-8.186650276E-1,-1.236804128E0,-5.993688703E-1
2.405342604E0,-8.207955360E-1,-1.203781009E0,-5.919120312E-1
2.407347083E0,-8.207955360E-1,-1.163300991E0,-5.855204463E-1
2.409351562E0,-8.239912987E-1,-1.126016736E0,-5.769983530E-1
2.411356042E0,-8.250566125E-1,-1.091928363E0,-5.727372766E-1
2.413360521E0,-8.282523751E-1,-1.059970379E0,-5.642151833E-1
2.415365000E0,-8.325134516E-1,-1.025882006E0,-5.567583442E-1
2.417369479E0,-8.325134516E-1,-9.896631241E-1,-5.450404286E-1
2.419373958E0,-8.378397226E-1,-9.534441829E-1,-5.365183353E-1
2.421378437E0,-8.442313075E-1,-9.172252417E-1,-5.237351656E-1
2.423382917E0,-8.538187146E-1,-8.863325715E-1,-5.088214874E-1
2.425387396E0,-8.559492230E-1,-8.522441387E-1,-5.002993941E-1
2.427391875E0,-8.655366302E-1,-8.181557059E-1,-4.843204021E-1
2.429396354E0,-8.751239777E-1,-7.904588580E-1,-4.640803933E-1
2.431400833E0,-8.825808167E-1,-7.670230865E-1,-4.438403845E-1
2.433405312E0,-8.879071474E-1,-7.457178235E-1,-4.278614223E-1
2.435409792E0,-8.985597491E-1,-7.254778147E-1,-4.097519517E-1
2.437414271E0,-9.081471562E-1,-7.041724920E-1,-3.852508962E-1
2.439418750E0,-9.134734869E-1,-6.935198903E-1,-3.586193025E-1
2.441423229E0,-9.209303260E-1,-6.839325428E-1,-3.405098319E-1
2.443427708E0,-9.262565970E-1,-6.743451357E-1,-3.138782382E-1
2.445432187E0,-9.347787499E-1,-6.647577882E-1,-2.947034836E-1
2.447436667E0,-9.369092584E-1,-6.594314575E-1,-2.723329663E-1
2.449441146E0,-9.411703348E-1,-6.530398726E-1,-2.499624193E-1
2.451445625E0,-9.496924281E-1,-6.487787962E-1,-2.222655714E-1
2.453450104E0,-9.507576823E-1,-6.498440504E-1,-1.988297701E-1
2.455454583E0,-9.571492672E-1,-6.498440504E-1,-1.764592379E-1
2.457459062E0,-9.560840130E-1,-6.498440504E-1,-1.540887058E-1
2.459463542E0,-9.571492672E-1,-6.541051269E-1,-1.263918579E-1
2.461468021E0,-9.550187588E-1,-6.583662033E-1,-1.008255333E-1
2.463472500E0,-9.560840130E-1,-6.615619659E-1,-7.845499367E-2
2.465476979E0,-9.528881907E-1,-6.636925340E-1,-5.075814202E-2
2.467481458E0,-9.496924281E-1,-6.658230424E-1,-3.051813506E-2
2.469485937E0,-9.454313517E-1,-6.690188050E-1,-8.147601038E-3
2.471490364E0,-9.443660975E-1,-6.743451357E-1,1.635346003E-2
2.473494792E0,-9.464966059E-1,-6.775409579E-1,4.191978648E-2
2.475499219E0,-9.369092584E-1,-6.849977970E-1,6.535558403E-2
2.477503646E0,-9.326481819E-1,-6.839325428E-1,8.666084707E-2
2.479508073E0,-9.283871651E-1,-6.892588139E-1,1.079661250E-1
2.481512500E0,-9.273219109E-1,-6.945851445E-1,1.345977038E-1
2.483516927E0,-9.177345037E-1,-6.988462210E-1,1.590987742E-1
2.485521354E0,-9.145387411E-1,-7.031072378E-1,1.825345755E-1
2.487525781E0,-9.166692495E-1,-7.073683143E-1,2.059703618E-1
2.489530208E0,-9.145387411E-1,-7.116293907E-1,2.283408940E-1
2.491534635E0,-9.145387411E-1,-7.094988227E-1,2.464503795E-1
2.493539062E0,-9.145387411E-1,-7.116293907E-1,2.709514499E-1
2.495543489E0,-9.134734869E-1,-7.201514840E-1,2.922567129E-1
2.497547917E0,-9.177345037E-1,-7.212167382E-1,3.071703911E-1
2.499552344E0,-9.177345037E-1,-7.276083231E-1,3.295409381E-1
2.501556771E0,-9.156039953E-1,-7.329346538E-1,3.529767394E-1
2.503561198E0,-9.198650718E-1,-7.467830777E-1,3.689556718E-1
2.505565625E0,-9.198650718E-1,-7.563704252E-1,3.891956806E-1
2.507570052E0,-9.166692495E-1,-7.659578323E-1,4.073051810E-1
2.509574479E0,-9.156039953E-1,-7.755451798E-1,4.179578125E-1
2.511578906E0,-9.177345037E-1,-7.915241122E-1,4.371325374E-1
2.513583333E0,-9.134734869E-1,-8.053725362E-1,4.499157071E-1
2.515587760E0,-9.134734869E-1,-8.202862740E-1,4.680252075E-1
2.517592187E0,-9.081471562E-1,-8.330693841E-1,4.829388857E-1
2.519596614E0,-9.038860798E-1,-8.511788845E-1,5.021136403E-1
2.521601042E0,-9.006903172E-1,-8.618315458E-1,5.244841576E-1
2.523605469E0,-8.932334781E-1,-8.714188933E-1,5.457894206E-1
2.525609896E0,-8.868418932E-1,-8.884631395E-1,5.702905059E-1
2.527614323E0,-8.825808167E-1,-9.001809955E-1,5.990526080E-1
2.529618750E0,-8.740587234E-1,-9.108336568E-1,6.192926168E-1
2.531623177E0,-8.676671386E-1,-9.268125892E-1,6.416631341E-1
2.533627604E0,-8.591450453E-1,-9.374652505E-1,6.736210585E-1
2.535632031E0,-8.463618755E-1,-9.491831064E-1,6.938610673E-1
2.537636458E0,-8.357092142E-1,-9.577052593E-1,7.183620930E-1
2.539640885E0,-8.229260445E-1,-9.715536833E-1,7.492547631E-1
2.541645312E0,-8.101428747E-1,-9.822062850E-1,7.780168653E-1
2.543649739E0,-8.026860356E-1,-9.885978699E-1,8.046484590E-1
2.545654167E0,-7.856418490E-1,-1.001381040E0,8.312800527E-1
2.547658594E0,-7.717934251E-1,-1.009903073E0,8.611074090E-1
2.549663021E0,-7.579450011E-1,-1.018425226E0,8.888042569E-1
2.551667448E0,-7.419660091E-1,-1.032273531E0,9.111748338E-1
2.553671875E0,-7.227913141E-1,-1.040795684E0,9.335453510E-1
2.555676302E0,-7.100081444E-1,-1.055709362E0,9.623074532E-1
2.557680729E0,-6.950944662E-1,-1.067427278E0,9.846780300E-1
2.559685156E0,-6.727238894E-1,-1.075949430E0,1.004918098E0
2.561689583E0,-6.535491347E-1,-1.081275702E0,1.024092793E0
2.563694010E0,-6.365049481E-1,-1.092993617E0,1.041136980E0
2.565698437E0,-6.151996851E-1,-1.104711533E0,1.056050777E0
2.567702864E0,-6.013512611E-1,-1.103646278E0,1.075225472E0
2.569707292E0,-5.800459981E-1,-1.114298820E0,1.091204405E0
2.571711719E0,-5.672628284E-1,-1.119625211E0,1.102922320E0
2.573716146E0,-5.480880737E-1,-1.128147244E0,1.113574982E0
2.575720573E0,-5.299785733E-1,-1.135604143E0,1.122097015E0
2.577725000E0,-5.129343867E-1,-1.136669397E0,1.128488660E0
2.579729427E0,-4.958901405E-1,-1.141995668E0,1.135945439E0
2.581733854E0,-4.841722250E-1,-1.153713584E0,1.144467592E0
2.583738281E0,-4.713890851E-1,-1.157974720E0,1.151924491E0
2.585742708E0,-4.618017077E-1,-1.167562008E0,1.151924491E0
2.587747135E0,-4.479532838E-1,-1.170757771E0,1.156185508E0
2.589751562E0,-4.362353683E-1,-1.181410432E0,1.152989745E0
2.591755989E0,-4.255827367E-1,-1.184606194E0,1.158316016E0
2.593760417E0,-4.138648510E-1,-1.195258856E0,1.155120254E0
2.595764844E0,-4.085385203E-1,-1.204846263E0,1.157250762E0
2.597769271E0,-3.989511430E-1,-1.214433670E0,1.157250762E0
2.599773750E0,-3.861679733E-1,-1.221890450E0,1.157250762E0
2.601778229E0,-3.819069266E-1,-1.231477857E0,1.160446525E0
2.603782708E0,-3.723195493E-1,-1.238934636E0,1.163642287E0
2.605787187E0,-3.627322018E-1,-1.247456789E0,1.170033932E0
2.607791667E0,-3.531448245E-1,-1.255978942E0,1.172164440E0
2.609796146E0,-3.467532396E-1,-1.267696857E0,1.174294949E0
2.611800625E0,-3.339700699E-1,-1.267696857E0,1.176425457E0
2.613805104E0,-3.211869001E-1,-1.278349400E0,1.177490711E0
2.615809583E0,-3.094690144E-1,-1.285806298E0,1.184947610E0
2.617814062E0,-2.956205904E-1,-1.290067315E0,1.186012864E0
2.619818542E0,-2.796416283E-1,-1.287936807E0,1.184947610E0
2.621823021E0,-2.657932043E-1,-1.291132569E0,1.189208627E0
2.623827500E0,-2.476837635E-1,-1.299654722E0,1.195600271E0
2.625831979E0,-2.380963862E-1,-1.296458960E0,1.197730780E0
2.627836458E0,-2.178563774E-1,-1.292197824E0,1.195600271E0
2.629840937E0,-1.997469068E-1,-1.292197824E0,1.196665525E0
2.631845417E0,-1.869637370E-1,-1.287936807E0,1.196665525E0
2.633849896E0,-1.656584740E-1,-1.281545281E0,1.193469763E0
2.635854375E0,-1.454184651E-1,-1.274088383E0,1.194535017E0
2.637858854E0,-1.305047721E-1,-1.269827366E0,1.189208627E0
2.639863333E0,-1.102647632E-1,-1.258109450E0,1.187078118E0
2.641867812E0,-9.109002352E-2,-1.247456789E0,1.180686593E0
2.643872292E0,-7.085001469E-2,-1.230412602E0,1.176425457E0
2.645876771E0,-4.954474419E-2,-1.217629433E0,1.170033932E0
2.647881250E0,-3.356578946E-2,-1.201650500E0,1.166838169E0
2.649885729E0,-1.439104415E-2,-1.183540940E0,1.160446525E0
2.651890208E0,3.718435764E-3,-1.166496754E0,1.148728609E0
2.653894687E0,2.395844273E-2,-1.144126177E0,1.140206575E0
2.655899167E0,4.313318431E-2,-1.118559957E0,1.133814931E0
2.657903646E0,6.337319314E-2,-1.098319888E0,1.126358151E0
2.659908125E0,8.361319453E-2,-1.074884057E0,1.105052829E0
2.661912604E0,9.639635682E-2,-1.047187209E0,1.089073896E0
2.663917083E0,1.145058423E-1,-1.031208277E0,1.067768574E0
2.665921562E0,1.315500587E-1,-1.012033582E0,1.051789641E0
2.667926042E0,1.443332136E-1,-9.854021072E-1,1.033680201E0
2.669930521E0,1.571163833E-1,-9.694231153E-1,1.007048607E0
2.671935000E0,1.677690148E-1,-9.459873438E-1,9.825474620E-1
2.673939479E0,1.752258539E-1,-9.278778434E-1,9.633727074E-1
2.675943958E0,1.826827079E-1,-9.087030888E-1,9.324800968E-1
2.677948437E0,1.890742779E-1,-8.905936480E-1,9.122400880E-1
2.679952864E0,1.922700703E-1,-8.756799698E-1,8.888042569E-1
2.681957292E0,1.933353394E-1,-8.554399610E-1,8.674989939E-1
2.683961719E0,1.912048161E-1,-8.383957148E-1,8.387368917E-1
2.685966146E0,1.944006085E-1,-8.224167824E-1,8.184968829E-1
2.687970573E0,1.944006085E-1,-8.032420278E-1,7.993221283E-1
2.689975000E0,1.890742779E-1,-7.936546803E-1,7.780168653E-1
2.691979427E0,1.890742779E-1,-7.766104341E-1,7.556463480E-1
2.693983854E0,1.858785003E-1,-7.574356794E-1,7.375368476E-1
2.695988281E0,1.826827079E-1,-7.446525097E-1,7.194274068E-1
2.697992708E0,1.773563921E-1,-7.297388315E-1,7.066442370E-1
2.699997135E0,1.752258539E-1,-7.148251534E-1,6.885347366E-1
2.702001562E0,1.709648073E-1,-6.967156529E-1,6.789473891E-1
2.704005989E0,1.709648073E-1,-6.807367206E-1,6.725558043E-1
2.706010417E0,1.667037457E-1,-6.700840592E-1,6.661642194E-1
2.708014844E0,1.645732224E-1,-6.562356353E-1,6.619031429E-1
2.710019271E0,1.667037457E-1,-6.370609403E-1,6.587073803E-1
2.712023698E0,1.656384915E-1,-6.285387874E-1,6.555115581E-1
2.714028125E0,1.656384915E-1,-6.200166941E-1,6.587073803E-1
2.716032552E0,1.667037457E-1,-6.051030159E-1,6.576421261E-1
2.718036979E0,1.709648073E-1,-5.923198462E-1,6.650989652E-1
2.720041406E0,1.730953306E-1,-5.806019306E-1,6.682947278E-1
2.722045833E0,1.826827079E-1,-5.678187609E-1,6.768168211E-1
2.724050260E0,1.805521846E-1,-5.507745743E-1,6.789473891E-1
2.726054687E0,1.858785003E-1,-5.390566587E-1,6.906652451E-1
2.728059114E0,1.912048161E-1,-5.230777264E-1,6.949263215E-1
2.730063542E0,1.890742779E-1,-5.039029121E-1,7.055789828E-1
2.732067969E0,1.997269243E-1,-4.879239798E-1,7.087747455E-1
