"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.391954917E0,2.068398743E0,5.941893768E0,1.174727142E1
1.401897917E0,2.332299957E0,5.496420135E0,1.166569107E1
1.411840917E0,2.478845215E0,5.081932068E0,1.170520889E1
1.421782917E0,2.422711945E0,4.732857971E0,1.181493073E1
1.431725917E0,2.278112640E0,4.485422516E0,1.172227341E1
1.441667917E0,2.150727539E0,4.334685974E0,1.163320862E1
1.451610917E0,2.016905823E0,4.186344452E0,1.151645142E1
1.461552917E0,1.925446014E0,4.024680634E0,1.124611359E1
1.471495917E0,1.765877838E0,3.833977203E0,1.090018295E1
1.481437917E0,1.579964447E0,3.598516846E0,1.045216461E1
1.491380917E0,1.390458527E0,3.395089874E0,9.967622223E0
1.501323917E0,1.142723694E0,3.309318237E0,9.443262634E0
1.511265917E0,9.261241150E-1,3.337160339E0,8.836873627E0
1.521208917E0,7.653584290E-1,3.401526489E0,8.138426056E0
1.531150917E0,6.489006042E-1,3.486100616E0,7.526049500E0
1.541093917E0,4.951702881E-1,3.576213226E0,6.940018158E0
1.551035917E0,3.073109436E-1,3.661386108E0,6.342311096E0
1.560978917E0,2.127076721E-1,3.735781403E0,5.865702209E0
1.570920917E0,1.869612122E-1,3.770359497E0,5.514233093E0
1.580863917E0,1.263372803E-1,3.774251404E0,5.187312927E0
1.590806917E0,1.130149841E-1,3.750600586E0,4.868026886E0
1.600748917E0,1.922003174E-1,3.731290741E0,4.642445984E0
1.610691917E0,2.435435486E-1,3.756288757E0,4.481979675E0
1.620633917E0,2.692900085E-1,3.778592377E0,4.382736053E0
1.630576917E0,3.537144470E-1,3.787873077E0,4.373605042E0
1.640518917E0,4.174818420E-1,3.760629730E0,4.381089478E0
1.650461917E0,4.836442566E-1,3.751498718E0,4.381538544E0
1.660403917E0,5.210664368E-1,3.759731598E0,4.438420258E0
1.670346917E0,5.635780334E-1,3.789369965E0,4.586911469E0
1.680288500E0,6.608757019E-1,3.789519653E0,4.857398987E0
1.690231500E0,7.563771057E-1,3.827091522E0,5.098098450E0
1.700174500E0,7.945477295E-1,3.861968994E0,5.359005890E0
1.710116500E0,8.430468750E-1,3.894152069E0,5.760920105E0
1.720059500E0,9.318122864E-1,3.919599152E0,6.213878174E0
1.730001500E0,1.076860657E0,3.886667633E0,6.478677521E0
1.739944500E0,1.235231323E0,3.798351288E0,6.599925385E0
1.749886500E0,1.383722534E0,3.671564941E0,6.678212585E0
1.759829500E0,1.494192810E0,3.560196533E0,6.712640991E0
1.769771500E0,1.536854095E0,3.480562134E0,6.736291809E0
1.779714500E0,1.518442383E0,3.468736725E0,6.825955353E0
1.789657500E0,1.468596039E0,3.569477234E0,7.011120300E0
1.799599500E0,1.420995026E0,3.671864319E0,7.230264587E0
1.809542500E0,1.432221680E0,3.708837433E0,7.481292572E0
1.819484500E0,1.466051331E0,3.616778870E0,7.696844330E0
1.829427500E0,1.576521606E0,3.530109100E0,7.907156982E0
1.839369500E0,1.594035187E0,3.550317078E0,8.164471893E0
1.849312500E0,1.478625183E0,3.675905914E0,8.327931976E0
1.859254500E0,1.276994476E0,3.892355804E0,8.456065521E0
1.869197500E0,1.064586182E0,4.202361145E0,8.716972961E0
1.879139500E0,8.463400269E-1,4.603826294E0,9.169631653E0
1.889082500E0,6.966513062E-1,5.062023468E0,9.900561676E0
1.899025500E0,6.176156616E-1,5.524711304E0,1.060260178E1
1.908967500E0,5.393284607E-1,6.084247742E0,1.103235809E1
1.918910500E0,4.016148376E-1,6.805298309E0,1.149265091E1
1.928852500E0,1.760339355E-1,7.634424133E0,1.206042023E1
1.938795500E0,4.415817261E-2,8.393345947E0,1.293774582E1
1.948737500E0,7.619155884E-2,8.917256470E0,1.410427002E1
1.958680500E0,1.902543640E-1,9.277706909E0,1.529384628E1
1.968622500E0,7.560777283E-1,9.143436127E0,1.630664017E1
1.978565500E0,1.834285583E0,8.078101501E0,1.704655151E1
1.988507500E0,2.907853088E0,6.785389709E0,1.719953339E1
1.998450500E0,3.650458832E0,5.883066101E0,1.683324509E1
