"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.151753958E0,-9.671388245E-1,2.638862457E0,6.163133698E0
3.161695958E0,-1.059796143E0,2.592458954E0,6.289171600E0
3.171638958E0,-1.091979218E0,2.576741638E0,6.383774872E0
3.181580958E0,-1.080902252E0,2.565215607E0,6.558910675E0
3.191522958E0,-1.056652679E0,2.526595917E0,6.699169006E0
3.201465958E0,-1.058149567E0,2.548151093E0,6.692732391E0
3.211407958E0,-1.090332642E0,2.640658722E0,6.709198151E0
3.221350958E0,-1.116827545E0,2.794089661E0,6.772965546E0
3.231292958E0,-1.099613342E0,2.974165192E0,6.849157104E0
3.241234958E0,-1.006207581E0,3.172502747E0,6.974895630E0
3.251177958E0,-9.343569946E-1,3.380570068E0,7.162305908E0
3.261119958E0,-8.511300659E-1,3.626808014E0,7.413633270E0
3.271062208E0,-7.071295166E-1,3.871698761E0,7.747139740E0
3.281004208E0,-5.686674500E-1,4.116888885E0,8.106542358E0
3.290946208E0,-5.108876038E-1,4.334386597E0,8.504714355E0
3.300889208E0,-5.906716919E-1,4.569996643E0,8.997190247E0
3.310831208E0,-7.131170654E-1,4.902155914E0,9.581575012E0
3.320774208E0,-6.620732117E-1,5.187462616E0,1.009964767E1
3.330716208E0,-3.278182983E-1,5.202281799E0,1.048225204E1
3.340658208E0,2.472857666E-1,4.984634399E0,1.072983719E1
3.350601208E0,7.764353943E-1,4.600383453E0,1.104687790E1
3.360543208E0,1.179996185E0,4.158053284E0,1.111932724E1
3.370486208E0,1.502725067E0,3.822900238E0,1.092039093E1
3.380428208E0,1.715732117E0,3.850742340E0,1.100391724E1
3.390370208E0,1.813778229E0,4.202660522E0,1.129790588E1
3.400313208E0,1.948049011E0,4.580923920E0,1.137604340E1
3.410255208E0,2.254312134E0,4.802762604E0,1.152977371E1
3.420198208E0,2.717149658E0,4.846172333E0,1.163665146E1
3.430140208E0,3.316203918E0,4.769681396E0,1.182316360E1
3.440082208E0,3.834426270E0,4.580175476E0,1.215397568E1
3.450025208E0,4.161196747E0,4.398902435E0,1.234617599E1
3.459967208E0,4.337230682E0,4.372407532E0,1.239632172E1
3.469910208E0,4.318369904E0,4.461622009E0,1.229827560E1
3.479852208E0,3.974085846E0,4.645140381E0,1.215696945E1
3.489794208E0,3.470682678E0,4.692142639E0,1.185250259E1
3.499737208E0,3.002306671E0,4.699926453E0,1.163605270E1
3.509679208E0,2.613864441E0,4.774920502E0,1.154324570E1
3.519622208E0,2.425256653E0,4.893773346E0,1.157138718E1
3.529564208E0,2.444117432E0,4.882397003E0,1.159997772E1
3.539506208E0,2.674638062E0,4.785548401E0,1.138846756E1
3.549449208E0,3.007845154E0,4.628225555E0,1.103879471E1
3.559391208E0,3.304528198E0,4.408632202E0,1.070932983E1
3.569334208E0,3.400029602E0,4.259542236E0,1.024484573E1
3.579276208E0,3.333717499E0,4.290228424E0,9.830357666E0
3.589218208E0,3.050656128E0,4.248165894E0,9.398805084E0
3.599161208E0,2.734812927E0,4.134552155E0,8.938661957E0
3.609103208E0,2.444117432E0,4.082610168E0,8.580007782E0
3.619046208E0,2.182910614E0,4.082759857E0,8.307424622E0
3.628988208E0,1.966909790E0,4.125271454E0,8.154891815E0
3.638930208E0,1.841021576E0,4.146527252E0,8.072113953E0
3.648873208E0,1.808838501E0,4.103117523E0,8.004604340E0
3.658815208E0,1.835333405E0,4.016597443E0,7.945626984E0
3.668758208E0,1.877845001E0,3.944746857E0,7.932454376E0
3.678700208E0,1.883383484E0,3.866459656E0,7.893984375E0
3.688642208E0,1.813029785E0,3.778592377E0,7.704029388E0
3.698585208E0,1.664688263E0,3.758534088E0,7.400760040E0
3.708527208E0,1.418300629E0,3.775897980E0,7.127278748E0
3.718470208E0,9.970765686E-1,3.670367432E0,6.725364532E0
3.728412208E0,8.054750061E-1,3.740870819E0,6.669081573E0
3.738354208E0,7.875123596E-1,3.903133392E0,6.749015350E0
3.748297208E0,6.789880371E-1,3.897594910E0,6.610253906E0
3.758239208E0,6.532415771E-1,3.658841400E0,6.200855255E0
3.768181208E0,6.800358582E-1,3.417393494E0,5.824837189E0
3.778124208E0,6.743476868E-1,3.335663452E0,5.706283722E0
3.788066208E0,6.572831726E-1,3.343896332E0,5.611530762E0
3.798009208E0,6.047424316E-1,3.326083374E0,5.411396942E0
3.807951208E0,5.709127808E-1,3.262315979E0,5.206772461E0
3.817893208E0,5.352868652E-1,3.268602905E0,5.057981873E0
3.827836208E0,4.716691589E-1,3.335064697E0,4.947661285E0
3.837778208E0,3.920347595E-1,3.397185516E0,4.865931244E0
3.847721208E0,4.215234375E-1,3.434907074E0,4.906047821E0
3.857663208E0,5.581892395E-1,3.544179840E0,4.927902374E0
3.867605208E0,4.564009094E-1,3.749253387E0,4.863087158E0
3.877548208E0,3.629951477E-1,3.968846741E0,4.919968872E0
