"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.266877583E0,-9.007616043E-1,-8.992668986E-1,3.727371693E-1
2.276820958E0,-8.647441864E-1,-1.042601824E0,2.215535343E-1
2.286762958E0,-7.797856331E-1,-1.062413573E0,6.326908618E-2
2.296705958E0,-6.651056409E-1,-9.449314475E-1,-8.563537896E-2
2.306647958E0,-5.667439103E-1,-7.224124074E-1,-2.003803402E-1
2.316590958E0,-5.021971464E-1,-4.416167140E-1,-2.611832619E-1
2.326532958E0,-5.041492581E-1,-1.741207987E-1,-2.591216862E-1
2.336474958E0,-5.632464290E-1,3.100956790E-2,-2.114074528E-1
2.346417958E0,-6.255905032E-1,2.314995229E-1,-1.589706242E-1
2.356359958E0,-6.514038444E-1,3.944545686E-1,-1.335298568E-1
2.366302958E0,-5.981467366E-1,4.760772586E-1,-1.342023015E-1
2.376244958E0,-4.667950273E-1,4.748342633E-1,-1.535040289E-1
2.386187958E0,-2.831580937E-1,4.036439657E-1,-1.721858382E-1
2.396129958E0,-7.204753160E-2,2.529540062E-1,-1.760738492E-1
2.406071958E0,1.205165982E-1,3.086259589E-2,-1.712750942E-1
2.416014958E0,2.731023133E-1,-2.262583077E-1,-1.763964593E-1
2.425956958E0,3.726283610E-1,-4.555396736E-1,-1.951563060E-1
2.435899958E0,4.153096080E-1,-6.316975355E-1,-2.417910993E-1
2.445841958E0,3.883954287E-1,-7.248964310E-1,-3.049074709E-1
2.455783958E0,3.096180558E-1,-7.042438984E-1,-3.783451915E-1
2.465726958E0,1.830169857E-1,-5.871428251E-1,-4.529813528E-1
2.475668958E0,3.882484883E-2,-3.893987834E-1,-5.055527687E-1
2.485611958E0,-1.064788178E-1,-1.621546894E-1,-5.341913700E-1
2.495553958E0,-2.285122126E-1,5.127473921E-2,-5.467744470E-1
2.505496958E0,-3.096462190E-1,2.317880541E-1,-5.506751537E-1
2.515438958E0,-3.542209566E-1,3.567301035E-1,-5.542115569E-1
2.525380958E0,-3.632309437E-1,4.301558435E-1,-5.486271977E-1
2.535323958E0,-3.570034802E-1,4.642544687E-1,-5.372201800E-1
2.545265958E0,-3.270437121E-1,4.482336938E-1,-5.298738480E-1
2.555208958E0,-2.863663137E-1,3.797351420E-1,-5.177180767E-1
2.565150958E0,-2.277096659E-1,2.975566387E-1,-5.025218129E-1
2.575093958E0,-1.712904721E-1,2.127280682E-1,-4.926057160E-1
2.585035958E0,-1.043857262E-1,1.408365667E-1,-4.834114015E-1
2.594977958E0,-2.228076756E-2,7.462365925E-2,-4.739010036E-1
2.604920958E0,7.370595634E-2,3.187025897E-3,-4.582903385E-1
2.614862958E0,1.782293171E-1,-9.722129256E-2,-4.345779419E-1
2.624805958E0,2.688020766E-1,-2.055373788E-1,-4.163571298E-1
2.634747958E0,3.320229650E-1,-2.985809743E-1,-3.948836923E-1
2.644690958E0,3.482650518E-1,-3.516511321E-1,-3.820344806E-1
2.654632958E0,3.464992046E-1,-3.354918063E-1,-3.822557330E-1
2.664574958E0,3.337815404E-1,-2.556366622E-1,-3.876089454E-1
2.674517958E0,3.084943295E-1,-1.676746756E-1,-4.030174315E-1
2.684459958E0,2.546769083E-1,-1.365729421E-1,-4.364688694E-1
2.694402958E0,1.746385545E-1,-2.036901265E-1,-4.671944678E-1
2.704344958E0,7.744889706E-2,-3.359576166E-1,-4.889737964E-1
2.714286958E0,-1.676848531E-2,-4.280153513E-1,-5.113516450E-1
2.724229958E0,-8.308492601E-2,-4.103572667E-1,-5.435828567E-1
2.734171958E0,-1.201207489E-1,-2.824954391E-1,-5.849566460E-1
2.744114958E0,-1.362629682E-1,-1.104192585E-1,-6.027066112E-1
2.754056958E0,-1.675772816E-1,-5.702048540E-3,-5.938929319E-1
2.763999958E0,-2.457077801E-1,1.569565199E-2,-5.719231963E-1
2.773941958E0,-3.649224937E-1,-1.027819701E-2,-5.600643158E-1
2.783883958E0,-5.091462135E-1,-4.907672852E-2,-5.690551400E-1
2.793826958E0,-6.350855827E-1,-6.339021027E-2,-5.848882198E-1
2.803768958E0,-7.033616304E-1,1.673099212E-2,-5.873290300E-1
2.813711958E0,-6.767073870E-1,2.289459705E-1,-5.243860483E-1
2.823653958E0,-5.341722965E-1,5.348763466E-1,-4.038202167E-1
2.833596958E0,-3.107199371E-1,8.065893650E-1,-2.472224534E-1
2.843538958E0,-8.486522734E-2,9.530251026E-1,-7.604033500E-2
2.853480958E0,8.203858882E-2,9.288300872E-1,7.036004961E-2
2.863423958E0,1.892326772E-1,7.978446484E-1,1.637906730E-1
2.873365958E0,2.526663840E-1,5.598811507E-1,2.082021832E-1
2.883308958E0,2.818511724E-1,2.679632902E-1,2.007155120E-1
2.893250958E0,2.550128698E-1,-3.220766783E-2,1.577339917E-1
2.903192958E0,1.512723565E-1,-2.657234967E-1,9.589086473E-2
2.913135958E0,-1.642728597E-2,-3.777509332E-1,3.456238657E-2
2.923077958E0,-2.116444409E-1,-3.404248655E-1,-2.964989096E-2
2.933020958E0,-3.741511106E-1,-1.729240865E-1,-9.585265815E-2
2.942962958E0,-4.737951458E-1,6.133980304E-2,-1.368725300E-1
2.952904958E0,-5.147191882E-1,3.327583373E-1,-1.238462478E-1
2.962847958E0,-5.130509734E-1,6.036140919E-1,-5.431643873E-2
2.972789958E0,-4.918599725E-1,8.354854584E-1,4.868285730E-2
2.982732958E0,-4.480341971E-1,9.734749794E-1,1.558921337E-1
2.992674958E0,-3.905682564E-1,1.006822586E0,2.331933081E-1
3.002617958E0,-3.104414642E-1,9.504776001E-1,2.758696377E-1
3.012559958E0,-2.135418653E-1,8.115622401E-1,3.067924082E-1
