"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.749969427E0,7.064741254E-1,9.357218742E0,2.704919100E0
1.751973959E0,7.400108576E-1,9.362010002E0,2.738455772E0
1.753978490E0,7.400108576E-1,9.357218742E0,2.762410402E0
1.755983021E0,7.160560489E-1,9.328473091E0,2.752828598E0
1.757987552E0,6.921012998E-1,9.299727440E0,2.776783466E0
1.759992084E0,6.777284145E-1,9.285354614E0,2.800738096E0
1.761996615E0,6.729374528E-1,9.261399269E0,2.829483986E0
1.764001146E0,6.441916823E-1,9.232653618E0,2.805529118E0
1.766005677E0,6.010730863E-1,9.213489532E0,2.824692965E0
1.768010209E0,5.962821245E-1,9.208699226E0,2.819901943E0
1.770014740E0,5.675364137E-1,9.184743881E0,2.824692965E0
1.772019271E0,5.435816050E-1,9.170371056E0,2.815111160E0
1.774023802E0,5.100449324E-1,9.146416664E0,2.819901943E0
1.776028334E0,4.908810854E-1,9.122462273E0,2.810320139E0
1.778032865E0,4.669263363E-1,9.098506927E0,2.800738096E0
1.780037396E0,4.333896041E-1,9.093715668E0,2.781574249E0
1.782041927E0,4.525534511E-1,9.103298187E0,2.776783466E0
1.784046459E0,4.238076806E-1,9.079342842E0,2.752828598E0
1.786050990E0,4.190167189E-1,9.074552536E0,2.748037577E0
1.788055521E0,4.046438932E-1,9.060179710E0,2.733664751E0
1.790060052E0,3.950619698E-1,9.041015625E0,2.728873730E0
1.792064584E0,3.950619698E-1,9.045806885E0,2.695337057E0
1.794069115E0,3.711071610E-1,9.026642799E0,2.690546274E0
1.796073646E0,3.615252376E-1,9.017060280E0,2.666591406E0
1.798078177E0,3.471523523E-1,9.012269974E0,2.671382427E0
1.800082709E0,3.327795267E-1,9.002687454E0,2.633054733E0
1.802087240E0,3.327795267E-1,8.997897148E0,2.613890886E0
1.804091771E0,3.136156797E-1,9.002687454E0,2.585144997E0
1.806096302E0,2.848699391E-1,8.993105888E0,2.570772171E0
1.808100834E0,2.800789773E-1,8.993105888E0,2.556399345E0
1.810105365E0,2.657061219E-1,9.007478714E0,2.542026520E0
1.812109896E0,2.321694046E-1,9.017060280E0,2.494117022E0
1.814114427E0,2.130055875E-1,9.021851540E0,2.455789328E0
1.816118959E0,2.082146257E-1,9.017060280E0,2.427043438E0
1.818123490E0,2.034236640E-1,9.031434059E0,2.412670612E0
1.820128021E0,1.794688851E-1,9.036224365E0,2.369552135E0
1.822132552E0,1.650960147E-1,9.060179710E0,2.316851616E0
1.824137084E0,1.411412358E-1,9.084134102E0,2.278523922E0
1.826141615E0,1.411412358E-1,9.112879753E0,2.235405207E0
1.828146146E0,1.028135717E-1,9.122462273E0,2.192286491E0
1.830150677E0,6.927686930E-2,9.146416664E0,2.158749819E0
1.832155209E0,3.574017063E-2,9.203907967E0,2.096467495E0
1.834159740E0,3.094921261E-2,9.251817703E0,2.053348780E0
1.836164271E0,-1.216939837E-2,9.270981789E0,2.010230303E0
1.838168802E0,-4.570610076E-2,9.338054657E0,1.943156838E0
1.840173334E0,-6.966088712E-2,9.362010002E0,1.885665417E0
1.842177865E0,-1.031975895E-1,9.443455696E0,1.832964897E0
1.844182396E0,-1.367342919E-1,9.510529518E0,1.780264378E0
1.846186927E0,-1.511071622E-1,9.553647995E0,1.761100531E0
1.848191459E0,-1.798529029E-1,9.630303383E0,1.679654241E0
1.850195990E0,-1.942257732E-1,9.692585945E0,1.636535645E0
1.852200521E0,-2.373443693E-1,9.759658813E0,1.583835125E0
1.854205052E0,-2.325534374E-1,9.826732635E0,1.535925508E0
1.856209584E0,-2.469262928E-1,9.893805504E0,1.488015890E0
1.858214115E0,-2.660901546E-1,9.970460892E0,1.459270239E0
1.860218646E0,-2.517172694E-1,1.005190754E1,1.411360621E0
1.862223177E0,-2.708810568E-1,1.009981728E1,1.353869081E0
1.864227709E0,-2.852539420E-1,1.017647266E1,1.301168561E0
1.866232240E0,-2.900449038E-1,1.022438240E1,1.305959582E0
1.868236771E0,-2.708810568E-1,1.030103683E1,1.258049965E0
1.870242865E0,-2.565082312E-1,1.037769222E1,1.219722271E0
1.872246250E0,-2.325534374E-1,1.042081165E1,1.176603675E0
1.874249636E0,-2.421353310E-1,1.048788452E1,1.176603675E0
1.876253073E0,-1.894348115E-1,1.054058552E1,1.152648926E0
1.878256615E0,-2.038076967E-1,1.056933117E1,1.123903155E0
1.880260313E0,-1.702709794E-1,1.061244965E1,1.133485079E0
1.882264167E0,-1.223614067E-1,1.063161373E1,1.123903155E0
1.884268229E0,-1.031975895E-1,1.065077686E1,1.128694177E0
1.886272500E0,-9.840662777E-2,1.065077686E1,1.123903155E0
1.888276979E0,-8.403375745E-2,1.066035938E1,1.143067002E0
1.890281667E0,-1.031975895E-1,1.065077686E1,1.138275981E0
1.892286563E0,-1.511071622E-1,1.063161373E1,1.138275981E0
1.894291615E0,-1.654800326E-1,1.056453991E1,1.147857904E0
1.896296823E0,-2.181805521E-1,1.054058552E1,1.147857904E0
1.898302136E0,-2.085986286E-1,1.047351170E1,1.190976620E0
1.900307500E0,-2.565082312E-1,1.041122913E1,1.205349445E0
1.902312917E0,-2.708810568E-1,1.034415627E1,1.224513292E0
1.904318334E0,-2.852539420E-1,1.026750088E1,1.258049965E0
1.906323386E0,-2.900449038E-1,1.015251732E1,1.267631888E0
1.908327917E0,-3.283725977E-1,1.008065319E1,1.296377659E0
1.910332448E0,-3.283725977E-1,9.994416237E0,1.315541506E0
1.912336979E0,-3.379544616E-1,9.908178329E0,1.344287276E0
1.914341511E0,-3.523273468E-1,9.812359810E0,1.377823949E0
1.916346042E0,-3.714911938E-1,9.745285988E0,1.401778698E0
1.918350573E0,-3.523273468E-1,9.663840294E0,1.416151524E0
1.920355104E0,-3.762821555E-1,9.587184906E0,1.435315371E0
1.922359636E0,-3.810731173E-1,9.510529518E0,1.464061141E0
1.924364167E0,-3.714911938E-1,9.453038216E0,1.473643064E0
1.926368698E0,-4.002369046E-1,9.400337219E0,1.488015890E0
1.928373229E0,-4.146097898E-1,9.342845917E0,1.483224988E0
1.930377761E0,-4.433555603E-1,9.280563354E0,1.507179737E0
1.932382292E0,-4.385645986E-1,9.251817703E0,1.492806911E0
1.934386823E0,-4.673103094E-1,9.208699226E0,1.507179737E0
1.936391354E0,-4.816831946E-1,9.175162315E0,1.516761661E0
1.938395886E0,-4.864741564E-1,9.151207924E0,1.535925508E0
1.940400417E0,-5.056380033E-1,9.112879753E0,1.516761661E0
1.942404948E0,-5.200108886E-1,9.098506927E0,1.492806911E0
1.944409479E0,-5.487565994E-1,9.088925362E0,1.488015890E0
1.946414011E0,-5.870842934E-1,9.079342842E0,1.468852162E0
1.948418542E0,-5.679204464E-1,9.079342842E0,1.440106392E0
1.950423073E0,-5.822933316E-1,9.060179710E0,1.411360621E0
1.952427604E0,-6.062480807E-1,9.074552536E0,1.406569719E0
1.954432136E0,-6.062480807E-1,9.088925362E0,1.368242025E0
1.956436667E0,-6.541576385E-1,9.108088493E0,1.349078178E0
1.958441198E0,-6.589486003E-1,9.098506927E0,1.329914331E0
1.960445729E0,-6.924853325E-1,9.112879753E0,1.286795735E0
1.962450261E0,-6.924853325E-1,9.141625404E0,1.277213812E0
1.964454792E0,-7.260220051E-1,9.170371056E0,1.248468041E0
1.966459323E0,-7.308129668E-1,9.194326401E0,1.229304194E0
1.968463854E0,-7.547677755E-1,9.223072052E0,1.186185598E0
1.970468386E0,-7.691406608E-1,9.270981789E0,1.181394696E0
1.972472917E0,-7.883044481E-1,9.280563354E0,1.138275981E0
1.974477448E0,-7.930954099E-1,9.314100266E0,1.123903155E0
1.976481979E0,-8.218411803E-1,9.342845917E0,1.114321232E0
1.978486511E0,-8.266321421E-1,9.395545959E0,1.104739308E0
1.980491042E0,-8.266321421E-1,9.419501305E0,1.085575461E0
1.982495573E0,-8.362140059E-1,9.476992607E0,1.080784559E0
1.984500104E0,-8.314231038E-1,9.476992607E0,1.061620712E0
1.986504636E0,-8.362140059E-1,9.524902344E0,1.061620712E0
1.988509167E0,-8.410049677E-1,9.568020821E0,1.032874942E0
1.990513698E0,-8.505868912E-1,9.582393646E0,1.047247887E0
1.992518229E0,-8.457959294E-1,9.611139297E0,1.037665963E0
1.994522761E0,-8.505868912E-1,9.635094643E0,1.032874942E0
1.996527292E0,-8.601688147E-1,9.654257774E0,1.008920193E0
1.998531823E0,-8.314231038E-1,9.659049034E0,1.032874942E0
2.000536354E0,-8.314231038E-1,9.673421860E0,1.023293018E0
2.002540886E0,-8.170502186E-1,9.678213120E0,1.037665963E0
2.004545417E0,-8.122592568E-1,9.678213120E0,1.037665963E0
2.006549948E0,-7.978863716E-1,9.687794685E0,1.056829810E0
2.008554479E0,-7.787225246E-1,9.692585945E0,1.047247887E0
2.010559011E0,-7.595587373E-1,9.683003426E0,1.056829810E0
2.012563542E0,-7.403948903E-1,9.683003426E0,1.061620712E0
2.014568073E0,-7.260220051E-1,9.687794685E0,1.071202636E0
2.016572604E0,-6.972762942E-1,9.673421860E0,1.095157385E0
2.018577136E0,-6.876943707E-1,9.673421860E0,1.099948406E0
2.020581667E0,-6.541576385E-1,9.668630600E0,1.095157385E0
2.022586198E0,-6.158300042E-1,9.663840294E0,1.090366483E0
2.024590729E0,-5.918751955E-1,9.673421860E0,1.114321232E0
2.026595261E0,-5.679204464E-1,9.663840294E0,1.099948406E0
2.028599792E0,-5.439656377E-1,9.678213120E0,1.114321232E0
2.030604323E0,-5.487565994E-1,9.702167511E0,1.099948406E0
2.032608854E0,-5.152199268E-1,9.687794685E0,1.104739308E0
2.034613386E0,-4.864741564E-1,9.706958771E0,1.114321232E0
2.036617917E0,-4.433555603E-1,9.711749077E0,1.114321232E0
2.038622448E0,-4.289826751E-1,9.754868507E0,1.128694177E0
2.040626979E0,-4.002369046E-1,9.750077248E0,1.114321232E0
2.042631511E0,-3.906549811E-1,9.778822899E0,1.099948406E0
2.044636042E0,-3.619092703E-1,9.793195724E0,1.114321232E0
2.046640573E0,-3.379544616E-1,9.793195724E0,1.123903155E0
2.048645104E0,-3.044177890E-1,9.821941376E0,1.128694177E0
2.050649636E0,-2.804629803E-1,9.831523895E0,1.147857904E0
2.052654167E0,-2.756720185E-1,9.850687027E0,1.143067002E0
2.054658698E0,-2.756720185E-1,9.879432678E0,1.138275981E0
2.056663229E0,-2.804629803E-1,9.869851112E0,1.138275981E0
2.058667761E0,-2.373443693E-1,9.912969589E0,1.143067002E0
2.060672292E0,-2.133895904E-1,9.908178329E0,1.157439828E0
2.062676823E0,-2.038076967E-1,9.927342415E0,1.171812773E0
2.064681354E0,-1.846438497E-1,9.936924934E0,1.171812773E0
2.066685886E0,-1.942257732E-1,9.932133675E0,1.167021751E0
2.068690417E0,-1.606890708E-1,9.951297760E0,1.195767522E0
2.070694948E0,-1.606890708E-1,9.980043411E0,1.210140347E0
2.072699479E0,-1.415252388E-1,9.960879326E0,1.205349445E0
2.074704011E0,-1.415252388E-1,9.970460892E0,1.210140347E0
2.076708542E0,-1.463162005E-1,9.980043411E0,1.219722271E0
2.078713073E0,-1.175704598E-1,9.994416237E0,1.210140347E0
2.080717604E0,-7.445184886E-2,9.989624977E0,1.224513292E0
2.082722136E0,-4.570610076E-2,9.984833717E0,1.253259063E0
2.084726667E0,-5.528801680E-2,9.980043411E0,1.229304194E0
2.086731198E0,-2.175131440E-2,9.975252151E0,1.243677139E0
2.088735729E0,-2.175131440E-2,9.960879326E0,1.243677139E0
2.090740261E0,-7.378444076E-3,9.941715240E0,1.238886118E0
2.092744792E0,-2.587486058E-3,9.965670586E0,1.229304194E0
2.094749323E0,-2.587486058E-3,9.927342415E0,1.238886118E0
2.096753854E0,2.203471959E-3,9.922552109E0,1.224513292E0
2.098758386E0,-1.216939837E-2,9.922552109E0,1.219722271E0
2.100762917E0,2.203471959E-3,9.908178329E0,1.219722271E0
2.102767448E0,2.615825646E-2,9.869851112E0,1.229304194E0
2.104771979E0,2.203471959E-3,9.845896721E0,1.200558424E0
2.106776511E0,1.178538427E-2,9.831523895E0,1.205349445E0
2.108781042E0,4.532208294E-2,9.802777290E0,1.210140347E0
2.110787917E0,6.994426250E-3,9.764450073E0,1.190976620E0
2.112790782E0,2.136730030E-2,9.730913162E0,1.176603675E0
2.114793698E0,-2.587486058E-3,9.692585945E0,1.176603675E0
2.116796719E0,1.657634228E-2,9.663840294E0,1.186185598E0
2.118799896E0,1.178538427E-2,9.639884949E0,1.171812773E0
2.120803282E0,1.178538427E-2,9.606348038E0,1.195767522E0
2.122806927E0,2.136730030E-2,9.582393646E0,1.162230849E0
2.124810834E0,2.615825646E-2,9.553647995E0,1.171812773E0
2.126815052E0,4.053112864E-2,9.524902344E0,1.181394696E0
2.128819584E0,1.178538427E-2,9.491365433E0,1.157439828E0
2.130824375E0,-1.216939837E-2,9.457828522E0,1.157439828E0
2.132829427E0,-7.378444076E-3,9.448246956E0,1.133485079E0
2.134834688E0,2.203471959E-3,9.438665390E0,1.143067002E0
2.136840157E0,-1.216939837E-2,9.424292564E0,1.133485079E0
2.138845782E0,-2.175131440E-2,9.405128479E0,1.114321232E0
2.140851511E0,-3.133323044E-2,9.385964394E0,1.099948406E0
2.142857292E0,-3.133323044E-2,9.385964394E0,1.109530330E0
2.144863073E0,-6.007897109E-2,9.376382828E0,1.099948406E0
2.146867969E0,-6.486992538E-2,9.366800308E0,1.052038789E0
2.148872500E0,-7.445184886E-2,9.362010002E0,1.056829810E0
2.150877032E0,-8.882471919E-2,9.376382828E0,1.023293018E0
2.152881563E0,-1.031975895E-1,9.371591568E0,1.018502116E0
2.154886094E0,-1.031975895E-1,9.357218742E0,1.004129291E0
2.156890625E0,-1.031975895E-1,9.366800308E0,9.801744223E-1
2.158895157E0,-1.175704598E-1,9.362010002E0,9.705924988E-1
2.160899688E0,-1.031975895E-1,9.366800308E0,9.514287114E-1
2.162904219E0,-1.175704598E-1,9.362010002E0,9.466377497E-1
2.164908750E0,-9.361566603E-2,9.362010002E0,9.274739027E-1
2.166913282E0,-1.079885364E-1,9.376382828E0,9.178919792E-1
2.168917813E0,-8.882471919E-2,9.366800308E0,8.987281322E-1
2.170922344E0,-9.840662777E-2,9.385964394E0,9.035190940E-1
2.172926875E0,-6.007897109E-2,9.395545959E0,8.891462684E-1
2.174931407E0,-6.486992538E-2,9.390755653E0,8.843553066E-1
2.176935938E0,-6.486992538E-2,9.405128479E0,8.699824214E-1
2.178940469E0,-5.528801680E-2,9.433874130E0,8.747733831E-1
2.180945000E0,-4.570610076E-2,9.424292564E0,8.651914597E-1
2.182949532E0,-2.175131440E-2,9.453038216E0,8.460276127E-1
2.184954063E0,-1.696036011E-2,9.457828522E0,8.316547275E-1
2.186958594E0,6.994426250E-3,9.500946999E0,8.316547275E-1
2.188963125E0,6.994426250E-3,9.496156693E0,8.124909401E-1
2.190967657E0,2.203471959E-3,9.510529518E0,8.268638253E-1
2.192972188E0,4.053112864E-2,9.548856735E0,7.981180549E-1
2.194976719E0,5.969495699E-2,9.568020821E0,7.885361314E-1
2.196981250E0,8.844070137E-2,9.587184906E0,7.885361314E-1
2.198985782E0,1.028135717E-1,9.591975212E0,7.981180549E-1
2.200990313E0,1.171864420E-1,9.615930557E0,7.645813823E-1
2.202994844E0,1.507231444E-1,9.644676208E0,7.693722844E-1
2.204999375E0,1.603050530E-1,9.659049034E0,7.502084970E-1
2.207003907E0,1.890507936E-1,9.673421860E0,7.502084970E-1
2.209008438E0,1.890507936E-1,9.687794685E0,7.502084970E-1
2.211012969E0,2.273784578E-1,9.711749077E0,7.406265736E-1
2.213017500E0,2.225874960E-1,9.702167511E0,7.406265736E-1
2.215022032E0,2.369603664E-1,9.730913162E0,7.549994588E-1
2.217026563E0,2.657061219E-1,9.730913162E0,7.166718245E-1
2.219031094E0,2.657061219E-1,9.750077248E0,7.070899010E-1
2.221035625E0,2.657061219E-1,9.769241333E0,7.166718245E-1
2.223040157E0,2.657061219E-1,9.812359810E0,7.118808627E-1
2.225044688E0,2.800789773E-1,9.807568550E0,6.927170157E-1
2.227049219E0,2.944518328E-1,9.817150116E0,6.783441305E-1
2.229053750E0,2.896609008E-1,9.841105461E0,6.687622070E-1
2.231058282E0,3.040337563E-1,9.845896721E0,6.495984197E-1
2.233062813E0,2.992427945E-1,9.879432678E0,6.352255344E-1
2.235067344E0,2.896609008E-1,9.874642372E0,6.256436110E-1
2.237071875E0,2.944518328E-1,9.884223938E0,6.208526492E-1
2.239076407E0,2.896609008E-1,9.893805504E0,5.873159766E-1
2.241080938E0,2.800789773E-1,9.922552109E0,5.873159766E-1
2.243085469E0,2.704970837E-1,9.917760849E0,5.777340531E-1
2.245090000E0,2.704970837E-1,9.917760849E0,5.681521297E-1
2.247094532E0,2.609151602E-1,9.946506500E0,5.585702062E-1
2.249099063E0,2.561241984E-1,9.951297760E0,5.537792444E-1
2.251103594E0,2.369603664E-1,9.956088066E0,5.441973209E-1
2.253108125E0,2.561241984E-1,9.965670586E0,5.441973209E-1
2.255112657E0,2.369603664E-1,9.960879326E0,5.298244953E-1
2.257117188E0,2.273784578E-1,9.965670586E0,5.106606483E-1
2.259121719E0,2.177965343E-1,9.980043411E0,5.346154571E-1
2.261126250E0,2.034236640E-1,9.989624977E0,5.106606483E-1
2.263130782E0,1.938417554E-1,9.975252151E0,5.154516101E-1
2.265135313E0,1.842598468E-1,9.989624977E0,5.058696866E-1
2.267139844E0,1.746779233E-1,9.994416237E0,5.106606483E-1
2.269144375E0,1.507231444E-1,9.999206543E0,5.154516101E-1
2.271148907E0,1.507231444E-1,1.001837063E1,5.250335336E-1
2.273153438E0,1.171864420E-1,1.002316189E1,4.962877631E-1
2.275157969E0,1.171864420E-1,1.002316189E1,4.914968014E-1
2.277162500E0,8.844070137E-2,1.001357937E1,4.867058396E-1
2.279167032E0,5.969495699E-2,1.001837063E1,5.058696866E-1
2.281171563E0,6.927686930E-2,1.002316189E1,5.154516101E-1
2.283176094E0,2.615825646E-2,1.002795315E1,5.250335336E-1
2.285180625E0,1.178538427E-2,1.004711628E1,5.250335336E-1
2.287185157E0,-2.175131440E-2,1.005190754E1,5.106606483E-1
2.289189688E0,-3.612418473E-2,1.004711628E1,5.298244953E-1
2.291194219E0,-6.966088712E-2,1.005190754E1,5.250335336E-1
2.293198750E0,-1.031975895E-1,1.005669880E1,5.298244953E-1
2.295203282E0,-1.319433302E-1,1.006148911E1,5.298244953E-1
2.297207813E0,-1.702709794E-1,1.006628036E1,5.298244953E-1
2.299212344E0,-1.606890708E-1,1.005669880E1,5.489882827E-1
2.301216875E0,-2.229715139E-1,1.006628036E1,5.441973209E-1
2.303221407E0,-2.421353310E-1,1.006628036E1,5.585702062E-1
2.305225938E0,-2.708810568E-1,1.005669880E1,5.633611679E-1
2.307230469E0,-2.900449038E-1,1.006148911E1,5.633611679E-1
2.309235000E0,-3.379544616E-1,1.006628036E1,5.825250149E-1
2.311239532E0,-3.523273468E-1,1.007107162E1,5.921069384E-1
2.313244063E0,-3.810731173E-1,1.005190754E1,5.873159766E-1
2.315248594E0,-4.146097898E-1,1.004711628E1,5.873159766E-1
2.317253125E0,-4.433555603E-1,1.005669880E1,5.921069384E-1
2.319257657E0,-4.721012712E-1,1.005669880E1,5.968979001E-1
2.321262188E0,-5.104289651E-1,1.004711628E1,5.968979001E-1
2.323266719E0,-5.152199268E-1,1.003753471E1,6.064797640E-1
2.325271250E0,-5.439656377E-1,1.004232597E1,6.016888022E-1
2.327275782E0,-5.775023699E-1,1.002795315E1,6.160616875E-1
2.329280313E0,-5.918751955E-1,1.004232597E1,6.064797640E-1
2.331284844E0,-6.062480807E-1,1.003274345E1,6.016888022E-1
2.333289375E0,-6.493667364E-1,1.002795315E1,6.160616875E-1
2.335293907E0,-6.541576385E-1,1.001837063E1,6.016888022E-1
2.337298438E0,-6.589486003E-1,1.001357937E1,5.968979001E-1
2.339302969E0,-6.972762942E-1,1.002316189E1,5.729430914E-1
2.341307500E0,-6.924853325E-1,1.002795315E1,5.681521297E-1
2.343312032E0,-7.164400816E-1,1.001837063E1,5.633611679E-1
2.345316563E0,-7.164400816E-1,1.003274345E1,5.489882827E-1
2.347321094E0,-7.308129668E-1,1.002316189E1,5.394063592E-1
2.349325625E0,-7.547677755E-1,1.004232597E1,5.202425718E-1
2.351330157E0,-7.787225246E-1,1.004232597E1,4.914968014E-1
2.353334688E0,-7.451858521E-1,1.007107162E1,4.723329842E-1
2.355339219E0,-7.883044481E-1,1.007107162E1,4.387962818E-1
2.357343750E0,-8.026773334E-1,1.008065319E1,4.292143583E-1
2.359348282E0,-8.122592568E-1,1.008544445E1,3.956776857E-1
2.361352813E0,-8.266321421E-1,1.010939884E1,3.813048005E-1
2.363357344E0,-8.266321421E-1,1.011898041E1,3.429771662E-1
2.365361875E0,-8.218411803E-1,1.012856293E1,3.286042809E-1
2.367366407E0,-8.505868912E-1,1.012377167E1,2.998585403E-1
2.369370938E0,-8.649597764E-1,1.014293575E1,2.615308762E-1
2.371375469E0,-8.553778529E-1,1.017168140E1,2.327851355E-1
2.373380000E0,-8.745416999E-1,1.016689014E1,2.040393949E-1
2.375384532E0,-8.889145851E-1,1.018605423E1,1.609207690E-1
2.377389063E0,-8.984964490E-1,1.022438240E1,1.417569518E-1
2.379393594E0,-9.176602960E-1,1.022917271E1,7.947450876E-2
2.381398125E0,-9.224512577E-1,1.024354553E1,6.031067669E-2
2.383402657E0,-9.416151047E-1,1.024354553E1,1.719206572E-2
2.385407188E0,-9.416151047E-1,1.027229118E1,2.819195390E-3
2.387411719E0,-9.655698538E-1,1.029145527E1,-2.592654526E-2
2.389416250E0,-9.799427986E-1,1.030582809E1,-6.425420940E-2
2.391420782E0,-9.943156242E-1,1.031540966E1,-9.299995005E-2
2.393425313E0,-1.008688450E0,1.031540966E1,-1.169547290E-1
2.395429844E0,-1.027852297E0,1.032499218E1,-1.313276142E-1
2.397434375E0,-1.032643318E0,1.033457375E1,-1.600733548E-1
2.399438907E0,-1.056598067E0,1.033457375E1,-2.031919509E-1
2.401443438E0,-1.061388969E0,1.034415627E1,-2.223557979E-1
2.403447969E0,-1.080552816E0,1.035852909E1,-2.415196151E-1
2.405452500E0,-1.109298587E0,1.035852909E1,-2.606834769E-1
2.407457032E0,-1.128462434E0,1.034894657E1,-2.894291878E-1
2.409461563E0,-1.152417183E0,1.036811066E1,-2.990111113E-1
2.411466094E0,-1.181162953E0,1.038727474E1,-2.942201495E-1
2.413470625E0,-1.185953856E0,1.039206505E1,-3.277568817E-1
2.415475157E0,-1.205117702E0,1.038248348E1,-3.517116308E-1
2.417479688E0,-1.219490647E0,1.039206505E1,-3.612935543E-1
2.419484219E0,-1.219490647E0,1.041602039E1,-3.660845160E-1
2.421488750E0,-1.257818222E0,1.042081165E1,-3.900393248E-1
2.423493282E0,-1.267400146E0,1.043039322E1,-3.948302865E-1
2.425497813E0,-1.291355014E0,1.041602039E1,-3.996211886E-1
2.427502344E0,-1.320100665E0,1.045913887E1,-4.092031121E-1
2.429506875E0,-1.339264512E0,1.045913887E1,-4.523217678E-1
2.431511407E0,-1.348846436E0,1.048309326E1,-4.571127295E-1
2.433515938E0,-1.372801185E0,1.047830296E1,-4.666945934E-1
2.435520469E0,-1.406337976E0,1.050704861E1,-4.762765169E-1
2.437525000E0,-1.420710802E0,1.052621269E1,-4.858584404E-1
2.439529532E0,-1.449456573E0,1.051663017E1,-4.906494021E-1
2.441534063E0,-1.487784147E0,1.052621269E1,-5.050222874E-1
2.443538594E0,-1.482993245E0,1.053100300E1,-5.002313256E-1
2.445543125E0,-1.492575169E0,1.054537582E1,-5.098132491E-1
2.447547657E0,-1.511739016E0,1.055016708E1,-5.241860747E-1
2.449552188E0,-1.550066590E0,1.056933117E1,-5.385589600E-1
2.451556719E0,-1.540484667E0,1.055016708E1,-5.481408834E-1
2.453561250E0,-1.593185306E0,1.055974865E1,-5.385589600E-1
2.455565782E0,-1.593185306E0,1.056933117E1,-5.337679982E-1
2.457570313E0,-1.621930957E0,1.055495834E1,-5.433499217E-1
2.459574844E0,-1.645885825E0,1.056933117E1,-5.385589600E-1
2.461579375E0,-1.665049553E0,1.055495834E1,-5.481408834E-1
2.463583907E0,-1.679422498E0,1.055974865E1,-5.385589600E-1
2.465588438E0,-1.684213400E0,1.056453991E1,-5.241860747E-1
2.467592969E0,-1.698586345E0,1.057412148E1,-5.146042109E-1
2.469597500E0,-1.703377247E0,1.055495834E1,-5.146042109E-1
2.471602032E0,-1.722541094E0,1.055974865E1,-5.002313256E-1
2.473606563E0,-1.712959170E0,1.054058552E1,-4.858584404E-1
2.475611094E0,-1.727331996E0,1.053579426E1,-4.619036317E-1
2.477615625E0,-1.732123017E0,1.052142143E1,-4.379488826E-1
2.479620157E0,-1.741704941E0,1.052142143E1,-4.187850356E-1
2.481624688E0,-1.736913919E0,1.049267578E1,-4.139940739E-1
2.483629219E0,-1.746495843E0,1.049267578E1,-3.948302865E-1
2.485633750E0,-1.746495843E0,1.047351170E1,-3.804574013E-1
2.487638282E0,-1.746495843E0,1.047830296E1,-3.517116308E-1
2.489642813E0,-1.741704941E0,1.047830296E1,-3.421297073E-1
2.491647344E0,-1.732123017E0,1.046393013E1,-3.038020730E-1
2.493651875E0,-1.746495843E0,1.045913887E1,-2.702654004E-1
2.495656407E0,-1.741704941E0,1.044955730E1,-2.846382260E-1
2.497660938E0,-1.727331996E0,1.045434761E1,-2.654744387E-1
2.499665469E0,-1.727331996E0,1.044476604E1,-2.415196151E-1
2.501670000E0,-1.746495843E0,1.044476604E1,-2.175648361E-1
2.503674532E0,-1.727331996E0,1.043997478E1,-1.840281337E-1
2.505679063E0,-1.712959170E0,1.045434761E1,-2.031919509E-1
2.507683594E0,-1.712959170E0,1.043997478E1,-1.600733548E-1
2.509688177E0,-1.698586345E0,1.042560196E1,-1.265366524E-1
2.511692761E0,-1.693795323E0,1.043997478E1,-1.265366524E-1
2.513697344E0,-1.684213400E0,1.043518448E1,-1.217456907E-1
2.515701927E0,-1.660258651E0,1.043039322E1,-1.169547290E-1
2.517706511E0,-1.645885825E0,1.040643787E1,-1.121637672E-1
2.519711094E0,-1.631512880E0,1.041122913E1,-8.820898831E-2
2.521715677E0,-1.626721978E0,1.038248348E1,-9.299995005E-2
2.523720261E0,-1.602767110E0,1.039206505E1,-8.820898831E-2
2.525724844E0,-1.593185306E0,1.036331940E1,-8.820898831E-2
2.527729427E0,-1.578812361E0,1.033936501E1,-7.383613288E-2
2.529734011E0,-1.550066590E0,1.031540966E1,-5.946324766E-2
2.531738594E0,-1.545275688E0,1.031061935E1,-5.946324766E-2
2.533743177E0,-1.545275688E0,1.029624653E1,-5.946324766E-2
2.535747761E0,-1.521320939E0,1.028666401E1,-7.383613288E-2
2.537752344E0,-1.521320939E0,1.026750088E1,-8.341802657E-2
2.539756927E0,-1.487784147E0,1.023875523E1,-7.862706482E-2
2.541761511E0,-1.487784147E0,1.023875523E1,-8.820898831E-2
2.543766094E0,-1.454247475E0,1.023396397E1,-8.341802657E-2
2.545770677E0,-1.449456573E0,1.021479988E1,-5.946324766E-2
2.547775261E0,-1.439874649E0,1.020521832E1,-5.946324766E-2
2.549779844E0,-1.430292726E0,1.019084549E1,-8.341802657E-2
2.551784427E0,-1.430292726E0,1.019563580E1,-5.946324766E-2
2.553789011E0,-1.411128879E0,1.018605423E1,-3.550846875E-2
2.555793594E0,-1.387174129E0,1.018605423E1,-6.904517114E-2
2.557798177E0,-1.382383108E0,1.017168140E1,-6.904517114E-2
2.559802761E0,-1.387174129E0,1.016689014E1,-3.550846875E-2
2.561807344E0,-1.353637457E0,1.017647266E1,-4.029943049E-2
2.563811927E0,-1.315309763E0,1.016689014E1,-3.071750700E-2
