"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.322639755E1,-5.067725182E-1,4.416715801E-1,6.847846508E-1
1.322840198E1,-5.046419501E-1,4.352800250E-1,6.751973033E-1
1.323040646E1,-5.046419501E-1,4.182358086E-1,6.602836251E-1
1.323241099E1,-5.003808737E-1,4.033221006E-1,6.411088705E-1
1.323441557E1,-4.993156195E-1,3.937347233E-1,6.293909550E-1
1.323642021E1,-5.003808737E-1,3.798862994E-1,6.219341159E-1
1.323842490E1,-4.993156195E-1,3.702989519E-1,6.038246751E-1
1.324042964E1,-4.950545728E-1,3.553852439E-1,5.942372680E-1
1.324243438E1,-4.950545728E-1,3.394062817E-1,5.803888440E-1
1.324443912E1,-4.961198270E-1,3.255578578E-1,5.686709285E-1
1.324644385E1,-4.950545728E-1,3.191663027E-1,5.569530725E-1
1.324844859E1,-4.950545728E-1,3.063831329E-1,5.441699028E-1
1.325045333E1,-4.939892888E-1,2.935999632E-1,5.335172415E-1
1.325245807E1,-4.939892888E-1,2.829473317E-1,5.271256566E-1
1.325446281E1,-4.971850812E-1,2.733599544E-1,5.143424869E-1
1.325646755E1,-4.929240346E-1,2.584462762E-1,5.100814700E-1
1.325847229E1,-4.929240346E-1,2.435325384E-1,4.962330461E-1
1.326047703E1,-4.897282422E-1,2.328799069E-1,4.877109230E-1
1.326248172E1,-4.886629879E-1,2.232925445E-1,4.791888297E-1
1.326448635E1,-4.897282422E-1,2.158356905E-1,4.749277532E-1
1.326649094E1,-4.875977337E-1,2.051830590E-1,4.621446133E-1
1.326849552E1,-4.875977337E-1,1.955956966E-1,4.557530284E-1
1.327050010E1,-4.865324497E-1,1.913346350E-1,4.419046044E-1
1.327250469E1,-4.844019413E-1,1.806820035E-1,4.365782738E-1
1.327450927E1,-4.854671955E-1,1.785514802E-1,4.237951040E-1
1.327651385E1,-4.865324497E-1,1.710946262E-1,4.131424725E-1
1.327851844E1,-4.886629879E-1,1.625725180E-1,4.056856334E-1
1.328052302E1,-4.897282422E-1,1.572462022E-1,3.971635401E-1
1.328252760E1,-4.929240346E-1,1.551156789E-1,3.833150864E-1
1.328453219E1,-4.897282422E-1,1.529851556E-1,3.737277389E-1
1.328653677E1,-4.865324497E-1,1.455283016E-1,3.545529842E-1
1.328854135E1,-4.918587804E-1,1.380714625E-1,3.481613994E-1
1.329054594E1,-4.897282422E-1,1.316798776E-1,3.343129754E-1
1.329255052E1,-4.875977337E-1,1.295493543E-1,3.215298057E-1
1.329455510E1,-4.886629879E-1,1.252882928E-1,3.055508733E-1
1.329655969E1,-4.897282422E-1,1.210272536E-1,2.906371653E-1
1.329856427E1,-4.875977337E-1,1.146356687E-1,2.799845338E-1
1.330056885E1,-4.886629879E-1,1.135704070E-1,2.640056014E-1
1.330257344E1,-4.854671955E-1,1.082440913E-1,2.469613850E-1
1.330457802E1,-4.875977337E-1,1.029177681E-1,2.405698001E-1
1.330658260E1,-4.854671955E-1,9.972198308E-2,2.171340138E-1
1.330858719E1,-4.822714031E-1,9.439565986E-2,2.054161131E-1
1.331059177E1,-4.790756106E-1,9.333039820E-2,1.873066276E-1
1.331259635E1,-4.758798182E-1,9.119987488E-2,1.745234579E-1
1.331460094E1,-4.758798182E-1,8.906934410E-2,1.553487182E-1
1.331660552E1,-4.780103564E-1,8.054723591E-2,1.393697709E-1
1.331861010E1,-4.684229791E-1,7.522092015E-2,1.212602705E-1
1.332061469E1,-4.662924409E-1,7.522092015E-2,1.031507924E-1
1.332261927E1,-4.652271867E-1,7.095986605E-2,9.036763012E-2
1.332462385E1,-4.588356018E-1,6.989460438E-2,7.119289041E-2
1.332662844E1,-4.556398094E-1,6.350301951E-2,5.840973556E-2
1.332863302E1,-4.513787627E-1,6.350301951E-2,3.497393429E-2
1.333063760E1,-4.524440169E-1,6.456828862E-2,2.432129718E-2
1.333264219E1,-4.471177161E-1,6.030723080E-2,4.081291147E-3
1.333464677E1,-4.428566396E-1,6.030723080E-2,-1.083239913E-2
1.333665135E1,-4.343345463E-1,6.137249991E-2,-3.000714257E-2
1.333865594E1,-4.311387539E-1,6.137249991E-2,-4.811661690E-2
1.334066052E1,-4.300734997E-1,5.498091504E-2,-6.089977920E-2
1.334266510E1,-4.236819148E-1,5.817670748E-2,-7.581347972E-2
1.334466969E1,-4.194208682E-1,6.563355029E-2,-8.753137290E-2
1.334667427E1,-4.162250757E-1,6.776407361E-2,-9.711875021E-2
1.334867885E1,-4.119639993E-1,7.522092015E-2,-1.088366508E-1
1.335068344E1,-4.108987451E-1,7.735144347E-2,-1.173587590E-1
1.335268802E1,-4.045071602E-1,7.841671258E-2,-1.301418990E-1
1.335469266E1,-4.023766518E-1,8.693882078E-2,-1.386640072E-1
1.335669729E1,-3.991808593E-1,9.119987488E-2,-1.429250687E-1
1.335870193E1,-3.959850669E-1,9.652619064E-2,-1.557082236E-1
1.336070656E1,-3.959850669E-1,9.865672141E-2,-1.642303318E-1
1.336271120E1,-3.895934820E-1,1.071788296E-1,-1.706219167E-1
1.336471583E1,-3.885281980E-1,1.093093529E-1,-1.748829633E-1
1.336672047E1,-3.810713589E-1,1.146356687E-1,-1.791440248E-1
1.336872510E1,-3.768103123E-1,1.284840852E-1,-1.855356097E-1
1.337072974E1,-3.704187274E-1,1.284840852E-1,-1.855356097E-1
1.337273438E1,-3.661576807E-1,1.295493543E-1,-1.908619255E-1
1.337473901E1,-3.608313501E-1,1.370061934E-1,-1.972535104E-1
1.337674365E1,-3.587008417E-1,1.370061934E-1,-2.025798261E-1
1.337874828E1,-3.523092568E-1,1.433977783E-1,-2.047103494E-1
1.338075292E1,-3.448524177E-1,1.497893631E-1,-2.057756186E-1
1.338275755E1,-3.437871337E-1,1.529851556E-1,-2.057756186E-1
1.338476219E1,-3.352650404E-1,1.604419947E-1,-2.057756186E-1
1.338676682E1,-3.320692480E-1,1.625725180E-1,-1.993840337E-1
1.338877146E1,-3.256776631E-1,1.700293720E-1,-1.887314022E-1
1.339077609E1,-3.235471249E-1,1.753556877E-1,-1.748829633E-1
1.339278073E1,-3.171555698E-1,1.828125268E-1,-1.684913933E-1
1.339478536E1,-3.118292391E-1,1.892041117E-1,-1.546429694E-1
1.339679000E1,-3.128944933E-1,1.966609508E-1,-1.429250687E-1
1.339879464E1,-3.086334467E-1,2.051830590E-1,-1.290766448E-1
1.340079927E1,-3.086334467E-1,2.105093747E-1,-1.173587590E-1
1.340280391E1,-3.054376543E-1,2.137051672E-1,-1.024450660E-1
1.340480854E1,-3.001113534E-1,2.211620212E-1,-8.327032626E-2
1.340681318E1,-3.001113534E-1,2.211620212E-1,-7.155242562E-2
1.340881781E1,-2.947850227E-1,2.200967520E-1,-6.196504459E-2
1.341082245E1,-2.894586921E-1,2.115746439E-1,-5.131240934E-2
1.341282708E1,-2.873281837E-1,2.137051672E-1,-4.279030114E-2
1.341483172E1,-2.851976454E-1,2.051830590E-1,-2.361556143E-2
1.341683635E1,-2.766755521E-1,2.009220123E-1,-1.828924380E-2
1.341884099E1,-2.766755521E-1,1.934651583E-1,-7.636607625E-3
1.342084562E1,-2.713492215E-1,1.817472577E-1,4.081291147E-3
1.342285026E1,-2.734797597E-1,1.678988338E-1,1.579918899E-2
1.342485490E1,-2.702839673E-1,1.508546174E-1,2.751708776E-2
1.342685953E1,-2.713492215E-1,1.370061934E-1,3.497393429E-2
1.342886417E1,-2.702839673E-1,1.263535619E-1,4.349604249E-2
1.343086880E1,-2.638923824E-1,1.157009378E-1,4.562657326E-2
1.343287344E1,-2.585660517E-1,9.546092898E-2,5.840973556E-2
1.343487807E1,-2.606965899E-1,8.267776668E-2,6.799709797E-2
1.343688271E1,-2.575007975E-1,6.989460438E-2,7.225815207E-2
1.343888734E1,-2.564355731E-1,4.965459928E-2,8.504131436E-2
1.344089198E1,-2.553702891E-1,3.474090621E-2,8.930236846E-2
1.344289662E1,-2.532397807E-1,1.876195334E-2,9.356342256E-2
1.344490125E1,-2.532397807E-1,2.783001168E-3,9.995500743E-2
1.344690589E1,-2.553702891E-1,-2.065279707E-2,1.084771156E-1
1.344891052E1,-2.553702891E-1,-3.130543232E-2,1.138034314E-1
1.345091516E1,-2.564355731E-1,-5.367596075E-2,1.212602705E-1
1.345291979E1,-2.532397807E-1,-6.752439588E-2,1.276518703E-1
1.345492443E1,-2.575007975E-1,-8.563387394E-2,1.372392476E-1
1.345692906E1,-2.617618442E-1,-1.037433520E-1,1.500224024E-1
1.345893370E1,-2.596313357E-1,-1.207875684E-1,1.596097797E-1
1.346093833E1,-2.692187130E-1,-1.452886313E-1,1.713276803E-1
1.346294292E1,-2.734797597E-1,-1.623328477E-1,1.862413585E-1
1.346494750E1,-2.702839673E-1,-1.793770641E-1,1.990245283E-1
1.346695208E1,-2.745450139E-1,-1.942907572E-1,2.118076831E-1
1.346895667E1,-2.788060606E-1,-2.145307660E-1,2.267213762E-1
1.347096125E1,-2.841323912E-1,-2.315749824E-1,2.384392768E-1
1.347296583E1,-2.830671370E-1,-2.496844679E-1,2.480266392E-1
1.347497042E1,-2.883934379E-1,-2.709897161E-1,2.640056014E-1
1.347697500E1,-2.915892303E-1,-2.922949791E-1,2.778540254E-1
1.347897958E1,-2.979808152E-1,-3.114697039E-1,2.927677035E-1
1.348098417E1,-3.011766076E-1,-3.295792043E-1,3.076813817E-1
1.348298875E1,-3.054376543E-1,-3.412970901E-1,3.172687590E-1
1.348499333E1,-3.075681925E-1,-3.636676371E-1,3.300519288E-1
1.348699792E1,-3.118292391E-1,-3.817771077E-1,3.364435136E-1
1.348900250E1,-3.203513324E-1,-3.945602775E-1,3.545529842E-1
1.349100708E1,-3.267429173E-1,-4.137350023E-1,3.598793149E-1
1.349301167E1,-3.299387097E-1,-4.339750111E-1,3.694666624E-1
1.349501625E1,-3.320692480E-1,-4.488887191E-1,3.833150864E-1
1.349702083E1,-3.352650404E-1,-4.606066048E-1,3.897066712E-1
1.349902542E1,-3.373955786E-1,-4.744550288E-1,3.939677477E-1
1.350103000E1,-3.416566253E-1,-4.914992452E-1,4.024898410E-1
1.350303458E1,-3.384608328E-1,-5.000213981E-1,4.078161716E-1
1.350503917E1,-3.427218795E-1,-5.096087456E-1,4.056856334E-1
1.350704375E1,-3.459176719E-1,-5.245224237E-1,4.067508876E-1
1.350904833E1,-3.405913413E-1,-5.277182460E-1,4.014245868E-1
1.351105292E1,-3.395260870E-1,-5.362403393E-1,3.982287943E-1
1.351305750E1,-3.373955786E-1,-5.458277464E-1,3.950330019E-1
1.351506208E1,-3.331345022E-1,-5.458277464E-1,3.950330019E-1
1.351706667E1,-3.341997862E-1,-5.458277464E-1,3.929024637E-1
1.351907125E1,-3.299387097E-1,-5.458277464E-1,3.907719553E-1
1.352107583E1,-3.278082013E-1,-5.447624326E-1,3.897066712E-1
1.352308042E1,-3.267429173E-1,-5.436971784E-1,3.833150864E-1
1.352508500E1,-3.235471249E-1,-5.458277464E-1,3.843803704E-1
1.352708958E1,-3.203513324E-1,-5.511540174E-1,3.758582473E-1
1.352909417E1,-3.171555698E-1,-5.511540174E-1,3.769235313E-1
1.353109875E1,-3.118292391E-1,-5.522193313E-1,3.726624548E-1
1.353310333E1,-3.096987009E-1,-5.554150939E-1,3.684014082E-1
1.353510792E1,-3.011766076E-1,-5.522193313E-1,3.715972006E-1
1.353711250E1,-2.990460694E-1,-5.522193313E-1,3.726624548E-1
1.353911708E1,-2.915892303E-1,-5.522193313E-1,3.726624548E-1
1.354112167E1,-2.841323912E-1,-5.532845855E-1,3.747929931E-1
1.354312625E1,-2.798713446E-1,-5.532845855E-1,3.726624548E-1
1.354513083E1,-2.734797597E-1,-5.543498397E-1,3.747929931E-1
1.354713542E1,-2.660229206E-1,-5.490235090E-1,3.705319464E-1
1.354914000E1,-2.617618442E-1,-5.490235090E-1,3.684014082E-1
1.355114464E1,-2.511092424E-1,-5.373055935E-1,3.694666624E-1
1.355314927E1,-2.479134500E-1,-5.319793224E-1,3.715972006E-1
1.355515068E1,-2.393913567E-1,-5.255877376E-1,3.630751073E-1
1.355715208E1,-2.308692336E-1,-5.202614069E-1,3.609445691E-1
1.355915391E1,-2.244776636E-1,-5.117393136E-1,3.630751073E-1
1.356115625E1,-2.170208097E-1,-5.032171607E-1,3.652056158E-1
1.356315917E1,-2.116944939E-1,-4.851076603E-1,3.556182384E-1
1.356516271E1,-2.074334472E-1,-4.797813594E-1,3.524224460E-1
1.356716688E1,-2.042376548E-1,-4.680634439E-1,3.513571918E-1
1.356917167E1,-1.989113390E-1,-4.542150199E-1,3.417698145E-1
1.357117703E1,-1.957155466E-1,-4.424971342E-1,3.343129754E-1
1.357318292E1,-1.957155466E-1,-4.286487103E-1,3.225950897E-1
1.357518927E1,-1.935850233E-1,-4.169307947E-1,3.140729666E-1
1.357719599E1,-1.978460699E-1,-4.041476548E-1,3.012897968E-1
1.357920297E1,-1.989113390E-1,-3.892339468E-1,2.863761187E-1
1.358121010E1,-1.999765933E-1,-3.732550144E-1,2.714624405E-1
1.358321729E1,-1.989113390E-1,-3.594065607E-1,2.629403174E-1
1.358522427E1,-2.010418624E-1,-3.476886749E-1,2.522876859E-1
1.358722885E1,-2.010418624E-1,-3.317097127E-1,2.373740077E-1
1.358923344E1,-1.967808008E-1,-3.178612888E-1,2.277866453E-1
1.359123802E1,-1.946502775E-1,-2.976212800E-1,2.160687447E-1
1.359324260E1,-1.946502775E-1,-2.869686484E-1,2.075466365E-1
1.359524719E1,-1.882587075E-1,-2.699244320E-1,1.926329434E-1
1.359725177E1,-1.797365844E-1,-2.624675930E-1,1.819803119E-1
1.359925635E1,-1.712144911E-1,-2.507497072E-1,1.702624112E-1
1.360126094E1,-1.605618447E-1,-2.390318215E-1,1.638708264E-1
1.360326552E1,-1.552355289E-1,-2.294444591E-1,1.628055722E-1
1.360527010E1,-1.477786899E-1,-2.262486666E-1,1.574792415E-1
1.360727469E1,-1.403218359E-1,-2.230528742E-1,1.521529257E-1
1.360927927E1,-1.317997277E-1,-2.230528742E-1,1.532181948E-1
1.361128385E1,-1.200818345E-1,-2.134654969E-1,1.468266100E-1
1.361328844E1,-1.094291955E-1,-2.124002427E-1,1.521529257E-1
1.361529302E1,-9.984182566E-2,-2.102697194E-1,1.564139873E-1
1.361729760E1,-9.238497913E-2,-2.060086578E-1,1.553487182E-1
1.361930219E1,-7.960182428E-2,-2.028128654E-1,1.553487182E-1
1.362130677E1,-7.214497775E-2,-1.932255030E-1,1.542834640E-1
1.362331135E1,-6.255760044E-2,-1.825728565E-1,1.585445106E-1
1.362531594E1,-5.510076135E-2,-1.783118099E-1,1.713276803E-1
1.362732052E1,-4.551338404E-2,-1.697897017E-1,1.702624112E-1
1.362932510E1,-3.699127585E-2,-1.580718011E-1,1.798497885E-1
1.363132969E1,-3.166496009E-2,-1.474191695E-1,1.968940049E-1
1.363333427E1,-2.846916765E-2,-1.484844238E-1,2.075466365E-1
1.363533885E1,-2.953443117E-2,-1.410275847E-1,2.128729522E-1
1.363734344E1,-3.059969470E-2,-1.378317922E-1,2.256561071E-1
1.363934802E1,-2.846916765E-2,-1.325054765E-1,2.363087535E-1
1.364135260E1,-3.059969470E-2,-1.325054765E-1,2.533529401E-1
1.364335719E1,-3.805654123E-2,-1.325054765E-1,2.629403174E-1
1.364536177E1,-4.764391482E-2,-1.431581080E-1,2.725276947E-1
1.364736635E1,-5.190496892E-2,-1.484844238E-1,2.799845338E-1
1.364937094E1,-5.297023058E-2,-1.484844238E-1,2.853108644E-1
1.365137552E1,-5.936181545E-2,-1.548760086E-1,2.874413729E-1
1.365338010E1,-6.468813121E-2,-1.570065320E-1,2.885066569E-1
1.365538469E1,-7.001444697E-2,-1.655286402E-1,2.917024493E-1
1.365738927E1,-7.640603185E-2,-1.761812866E-1,2.863761187E-1
1.365939385E1,-7.747129351E-2,-1.751160175E-1,2.767887414E-1
1.366139844E1,-8.173234761E-2,-1.857686490E-1,2.735929489E-1
1.366340302E1,-8.492814004E-2,-1.953560263E-1,2.618750632E-1
1.366540760E1,-9.345024824E-2,-1.996170729E-1,2.490918934E-1
1.366741219E1,-9.238497913E-2,-2.017475963E-1,2.363087535E-1
1.366941677E1,-9.771130234E-2,-2.038781345E-1,2.288518995E-1
1.367142135E1,-9.664604068E-2,-2.070739269E-1,2.107424289E-1
1.367342594E1,-1.041028798E-1,-2.028128654E-1,2.000897974E-1
1.367543057E1,-1.019723564E-1,-2.017475963E-1,1.862413585E-1
1.367743521E1,-1.041028798E-1,-2.017475963E-1,1.691971421E-1
1.367943984E1,-1.030376181E-1,-2.006823421E-1,1.521529257E-1
1.368144448E1,-1.009070873E-1,-1.964212805E-1,1.351087093E-1
1.368344912E1,-9.771130234E-2,-1.878991723E-1,1.212602705E-1
1.368545375E1,-9.664604068E-2,-1.857686490E-1,1.031507924E-1
1.368745839E1,-9.451550990E-2,-1.868339181E-1,8.823710680E-2
1.368946302E1,-8.918919414E-2,-1.761812866E-1,7.864972949E-2
1.369146766E1,-8.066708595E-2,-1.761812866E-1,6.480130553E-2
1.369347229E1,-7.640603185E-2,-1.697897017E-1,5.201815069E-2
1.369547693E1,-6.681865454E-2,-1.580718011E-1,4.136551917E-2
1.369748156E1,-5.829654634E-2,-1.548760086E-1,2.645182423E-2
1.369948620E1,-4.870917648E-2,-1.506149471E-1,2.219077013E-2
1.370149083E1,-3.699127585E-2,-1.399623156E-1,9.407607839E-3
1.370349547E1,-2.846916765E-2,-1.314402074E-1,6.211817730E-3
1.370550010E1,-1.994705945E-2,-1.229180917E-1,4.081291147E-3
1.370750474E1,-8.229160681E-3,-1.154612526E-1,-4.440817051E-3
1.370950938E1,-3.968106583E-3,-1.048086137E-1,-6.571344100E-3
1.371151401E1,9.880319238E-3,-9.948229790E-2,-1.296292618E-2
1.371351865E1,1.733716391E-2,-8.456861228E-2,-1.722398028E-2
1.371552328E1,2.692453377E-2,-7.817702740E-2,-1.935450733E-2
1.371752792E1,3.012032248E-2,-6.965491921E-2,-2.255029790E-2
1.371953255E1,4.290348291E-2,-6.113280728E-2,-2.681135200E-2
1.372153719E1,5.036032945E-2,-5.154543743E-2,-3.000714257E-2
1.372354182E1,5.781717598E-2,-4.089280218E-2,-3.852924705E-2
1.372554646E1,7.060033828E-2,-3.237069398E-2,-3.426819295E-2
1.372755109E1,7.166559994E-2,-2.491385117E-2,-3.533345461E-2
1.372955573E1,8.125296980E-2,-1.958753355E-2,-4.065977409E-2
1.373156036E1,9.084033966E-2,-1.213068794E-2,-3.959450871E-2
1.373356500E1,9.723192453E-2,-5.739106797E-3,-3.959450871E-2
1.373556964E1,1.046887711E-1,-4.127894063E-4,-3.959450871E-2
1.373757427E1,1.132108793E-1,3.848264692E-3,-4.279030114E-2
1.373957891E1,1.196024567E-1,7.044055499E-3,-4.172503948E-2
1.374158354E1,1.238635182E-1,1.023984607E-2,-4.279030114E-2
1.374358818E1,1.291898340E-1,1.450090017E-2,-4.492082819E-2
1.374559281E1,1.355814040E-1,1.556616370E-2,-4.918188229E-2
1.374759745E1,1.387771964E-1,1.769668981E-2,-4.492082819E-2
1.374960208E1,1.451687813E-1,1.769668981E-2,-4.705135524E-2
1.375160672E1,1.472993046E-1,1.876195334E-2,-4.811661690E-2
1.375361135E1,1.483645737E-1,2.302300930E-2,-5.024714768E-2
1.375561599E1,1.558214128E-1,2.195774391E-2,-5.131240934E-2
1.375762063E1,1.590172052E-1,2.195774391E-2,-5.344293639E-2
1.375962526E1,1.622129977E-1,2.941458672E-2,-5.983451754E-2
1.376162990E1,1.675393134E-1,2.621879801E-2,-5.983451754E-2
1.376363453E1,1.686045825E-1,3.474090621E-2,-6.516083330E-2
1.376563917E1,1.739308983E-1,3.580617532E-2,-7.261768728E-2
1.376764380E1,1.771266907E-1,3.900196031E-2,-7.474821806E-2
1.376964844E1,1.781919599E-1,4.113249108E-2,-8.433558792E-2
1.377165307E1,1.824530065E-1,4.752406850E-2,-9.072716534E-2
1.377365771E1,1.856487989E-1,5.071986094E-2,-9.392295778E-2
1.377566234E1,1.877793223E-1,5.604618415E-2,-1.056408584E-1
1.377766698E1,1.973666996E-1,6.030723080E-2,-1.067061201E-1
1.377967162E1,1.973666996E-1,6.030723080E-2,-1.099019125E-1
1.378167625E1,1.994972229E-1,6.456828862E-2,-1.173587590E-1
1.378368083E1,2.005624920E-1,6.350301951E-2,-1.258808672E-1
1.378568542E1,2.037582695E-1,6.776407361E-2,-1.312071681E-1
1.378769000E1,2.080193311E-1,6.989460438E-2,-1.418597996E-1
1.378969458E1,2.058888078E-1,7.309039682E-2,-1.407945305E-1
1.379169917E1,2.112151235E-1,6.989460438E-2,-1.461208612E-1
1.379370375E1,2.112151235E-1,7.309039682E-2,-1.493166536E-1
1.379570833E1,2.186719626E-1,8.161250502E-2,-1.546429694E-1
1.379771292E1,2.176067084E-1,8.587355167E-2,-1.514471769E-1
1.379971750E1,2.208024859E-1,9.333039820E-2,-1.557082236E-1
1.380172208E1,2.218677551E-1,9.439565986E-2,-1.546429694E-1
1.380372667E1,2.250635475E-1,9.546092898E-2,-1.567734927E-1
1.380573125E1,2.261288166E-1,1.039830372E-1,-1.535777003E-1
1.380773583E1,2.282593399E-1,1.061135605E-1,-1.557082236E-1
1.380974042E1,2.314551324E-1,1.071788296E-1,-1.599692851E-1
1.381174500E1,2.314551324E-1,1.061135605E-1,-1.503819078E-1
1.381374958E1,2.314551324E-1,1.039830372E-1,-1.546429694E-1
1.381575417E1,2.314551324E-1,1.018525064E-1,-1.567734927E-1
1.381775875E1,2.303898633E-1,1.007872447E-1,-1.546429694E-1
1.381976333E1,2.282593399E-1,9.865672141E-2,-1.535777003E-1
1.382176792E1,2.303898633E-1,9.546092898E-2,-1.493166536E-1
1.382377250E1,2.314551324E-1,9.652619064E-2,-1.493166536E-1
1.382577708E1,2.271940708E-1,9.226513654E-2,-1.471861154E-1
1.382778167E1,2.239982784E-1,8.267776668E-2,-1.471861154E-1
1.382978625E1,2.271940708E-1,8.906934410E-2,-1.397292763E-1
1.383179083E1,2.282593399E-1,8.480829000E-2,-1.397292763E-1
1.383379906E1,2.303898633E-1,8.267776668E-2,-1.354682148E-1
1.383580073E1,2.282593399E-1,8.054723591E-2,-1.290766448E-1
1.383780250E1,2.282593399E-1,7.735144347E-2,-1.226850748E-1
1.383980448E1,2.250635475E-1,7.095986605E-2,-1.205545440E-1
1.384180677E1,2.282593399E-1,7.202512771E-2,-1.194892824E-1
1.384380943E1,2.261288166E-1,6.669881195E-2,-1.120324358E-1
1.384581255E1,2.208024859E-1,6.243776157E-2,-1.045755893E-1
1.384781615E1,2.154761702E-1,5.711144581E-2,-9.392295778E-2
1.384982026E1,2.165414393E-1,5.178512260E-2,-9.179243445E-2
1.385182490E1,2.133456469E-1,4.645880684E-2,-8.220505714E-2
1.385383000E1,2.133456469E-1,4.113249108E-2,-7.261768728E-2
1.385583557E1,2.058888078E-1,3.047985025E-2,-7.368294895E-2
1.385784151E1,2.026930153E-1,2.515353262E-2,-6.303030998E-2
1.385984776E1,2.005624920E-1,2.408827096E-2,-5.983451754E-2
1.386185427E1,1.920403838E-1,1.556616370E-2,-5.557346344E-2
1.386386094E1,1.888445914E-1,1.556616370E-2,-5.237767100E-2
1.386586766E1,1.888445914E-1,9.174582548E-3,-4.811661690E-2
1.386787438E1,1.888445914E-1,8.109319024E-3,-5.344293639E-2
1.386987917E1,1.845835298E-1,3.848264692E-3,-4.385556281E-2
1.387188375E1,1.824530065E-1,6.524741184E-4,-4.598609358E-2
1.387388833E1,1.803224832E-1,-4.127894063E-4,-4.705135524E-2
1.387589292E1,1.771266907E-1,-3.608579980E-3,-5.344293639E-2
1.387789750E1,1.749961674E-1,-4.127894063E-4,-5.131240934E-2
1.387990208E1,1.707351059E-1,8.109319024E-3,-5.663872510E-2
1.388190667E1,1.686045825E-1,1.023984607E-2,-5.557346344E-2
1.388391125E1,1.707351059E-1,1.876195334E-2,-5.663872510E-2
1.388591583E1,1.696698368E-1,2.728406340E-2,-5.024714768E-2
1.388792042E1,1.696698368E-1,3.580617532E-2,-5.344293639E-2
1.388992500E1,1.696698368E-1,4.539354518E-2,-5.557346344E-2
1.389192958E1,1.675393134E-1,5.391565338E-2,-5.450820178E-2
1.389393417E1,1.707351059E-1,6.350301951E-2,-5.024714768E-2
1.389593875E1,1.707351059E-1,6.882933527E-2,-5.557346344E-2
1.389794333E1,1.686045825E-1,8.161250502E-2,-5.663872510E-2
1.389994792E1,1.675393134E-1,8.693882078E-2,-5.663872510E-2
1.390195250E1,1.664740592E-1,1.018525064E-1,-5.876925588E-2
1.390395708E1,1.632782668E-1,1.125051454E-1,-5.983451754E-2
1.390596167E1,1.643435210E-1,1.231577769E-1,-6.196504459E-2
1.390796625E1,1.579519510E-1,1.348756701E-1,-6.409557164E-2
1.390997083E1,1.590172052E-1,1.370061934E-1,-6.303030998E-2
1.391197542E1,1.515603662E-1,1.519198865E-1,-6.196504459E-2
1.391398000E1,1.494298428E-1,1.604419947E-1,-6.409557164E-2
1.391598458E1,1.504950970E-1,1.604419947E-1,-6.409557164E-2
1.391798917E1,1.430382580E-1,1.721598953E-1,-5.983451754E-2
1.391999375E1,1.451687813E-1,1.828125268E-1,-6.089977920E-2
1.392199833E1,1.430382580E-1,1.881388426E-1,-5.876925588E-2
1.392400292E1,1.387771964E-1,1.913346350E-1,-6.089977920E-2
1.392600750E1,1.366466731E-1,2.009220123E-1,-5.663872510E-2
1.392801208E1,1.334508806E-1,2.051830590E-1,-5.450820178E-2
1.393001667E1,1.345161498E-1,2.126399130E-1,-5.663872510E-2
1.393202125E1,1.345161498E-1,2.254230678E-1,-5.344293639E-2
1.393402583E1,1.345161498E-1,2.318146527E-1,-5.237767100E-2
1.393603042E1,1.366466731E-1,2.414020300E-1,-4.811661690E-2
1.393803500E1,1.387771964E-1,2.456630766E-1,-4.811661690E-2
1.394003958E1,1.366466731E-1,2.573809922E-1,-4.172503948E-2
1.394204417E1,1.419729888E-1,2.627073228E-1,-4.172503948E-2
1.394404875E1,1.441035271E-1,2.648378611E-1,-3.746398538E-2
1.394605333E1,1.430382580E-1,2.765557468E-1,-3.852924705E-2
1.394805792E1,1.483645737E-1,2.818820775E-1,-3.213766962E-2
1.395006250E1,1.494298428E-1,2.808167934E-1,-3.533345461E-2
1.395206708E1,1.526256204E-1,2.925347090E-1,-3.959450871E-2
1.395407167E1,1.579519510E-1,2.946652174E-1,-3.533345461E-2
1.395607625E1,1.611477435E-1,2.989262938E-1,-3.426819295E-2
1.395808083E1,1.600824744E-1,3.042525947E-1,-3.320293501E-2
1.396008542E1,1.675393134E-1,3.085136414E-1,-3.320293501E-2
1.396209005E1,1.643435210E-1,3.117094338E-1,-3.639872000E-2
1.396409469E1,1.675393134E-1,3.138399720E-1,-3.320293501E-2
1.396609932E1,1.675393134E-1,3.170357645E-1,-3.746398538E-2
1.396810396E1,1.654087901E-1,3.202315569E-1,-3.107240610E-2
1.397010859E1,1.707351059E-1,3.181010187E-1,-3.426819295E-2
1.397211323E1,1.686045825E-1,3.287536502E-1,-3.959450871E-2
1.397411786E1,1.686045825E-1,3.276883960E-1,-3.959450871E-2
1.397612250E1,1.696698368E-1,3.276883960E-1,-3.426819295E-2
1.397812714E1,1.686045825E-1,3.319494426E-1,-3.852924705E-2
1.398013177E1,1.718003750E-1,3.287536502E-1,-3.639872000E-2
1.398213641E1,1.664740592E-1,3.319494426E-1,-3.639872000E-2
1.398414104E1,1.696698368E-1,3.244926035E-1,-4.172503948E-2
1.398614568E1,1.664740592E-1,3.244926035E-1,-4.279030114E-2
1.398815031E1,1.696698368E-1,3.212968111E-1,-4.492082819E-2
1.399015495E1,1.675393134E-1,3.138399720E-1,-4.811661690E-2
