"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.761248859E1,1.980868697E0,1.202099037E1,2.537235498E0
1.761449318E1,1.942541122E0,1.202578163E1,2.532444477E0
1.761649776E1,1.889840603E0,1.203057289E1,2.489326000E0
1.761850234E1,1.870676756E0,1.204494572E1,2.484534979E0
1.762050693E1,1.856303811E0,1.202578163E1,2.470162153E0
1.762251151E1,1.841930985E0,1.203057289E1,2.455789328E0
1.762451609E1,1.841930985E0,1.203536415E1,2.446207285E0
1.762652068E1,1.846721888E0,1.202578163E1,2.417461634E0
1.762852531E1,1.841930985E0,1.204973698E1,2.393506765E0
1.763052995E1,1.822767138E0,1.206890011E1,2.403088808E0
1.763253458E1,1.813185215E0,1.207369137E1,2.379133940E0
1.763453922E1,1.803603292E0,1.211680984E1,2.398297787E0
1.763654385E1,1.798812389E0,1.211680984E1,2.379133940E0
1.763854849E1,1.798812389E0,1.213597393E1,2.393506765E0
1.764055312E1,1.798812389E0,1.211680984E1,2.412670612E0
1.764255776E1,1.832349062E0,1.209285545E1,2.412670612E0
1.764456240E1,1.846721888E0,1.206410980E1,2.441416502E0
1.764656703E1,1.837139964E0,1.204494572E1,2.441416502E0
1.764857167E1,1.832349062E0,1.203057289E1,2.422252655E0
1.765057630E1,1.851512909E0,1.200661755E1,2.436625481E0
1.765258094E1,1.832349062E0,1.198266315E1,2.446207285E0
1.765458557E1,1.817976236E0,1.197787189E1,2.441416502E0
1.765659021E1,1.794021368E0,1.195870876E1,2.427043438E0
1.765859484E1,1.774857521E0,1.192517185E1,2.427043438E0
1.766059948E1,1.770066619E0,1.191558933E1,2.393506765E0
1.766260412E1,1.755693793E0,1.190600777E1,2.388715982E0
1.766460875E1,1.736529946E0,1.190600777E1,2.374342918E0
1.766661338E1,1.722157001E0,1.187247086E1,2.350388288E0
1.766861802E1,1.698202252E0,1.186768055E1,2.345597267E0
1.767062266E1,1.674247503E0,1.183414364E1,2.340806246E0
1.767262729E1,1.664665580E0,1.183414364E1,2.321642399E0
1.767463193E1,1.650292635E0,1.183414364E1,2.302478552E0
1.767663656E1,1.631128907E0,1.181497955E1,2.288105726E0
1.767864120E1,1.611965060E0,1.177665234E1,2.254569054E0
1.768064583E1,1.602383137E0,1.179102516E1,2.244987011E0
1.768265047E1,1.588010311E0,1.176227951E1,2.197077513E0
1.768465510E1,1.588010311E0,1.171916008E1,2.201868534E0
1.768665974E1,1.559264541E0,1.168562412E1,2.163540840E0
1.768866438E1,1.559264541E0,1.166166878E1,2.134795189E0
1.769066901E1,1.554473519E0,1.162334156E1,2.106049299E0
1.769267365E1,1.544891596E0,1.158022308E1,2.067721605E0
1.769467828E1,1.516145945E0,1.156105900E1,2.053348780E0
1.769668292E1,1.525727868E0,1.153231335E1,1.991066456E0
1.769868755E1,1.530518770E0,1.149877644E1,1.928784013E0
1.770069219E1,1.487400174E0,1.147961235E1,1.900038242E0
1.770269682E1,1.482609153E0,1.146523952E1,1.832964897E0
1.770470146E1,1.492191076E0,1.142691231E1,1.804219127E0
1.770670609E1,1.487400174E0,1.142212105E1,1.775473356E0
1.770871073E1,1.511354923E0,1.137421131E1,1.717981935E0
1.771071537E1,1.511354923E0,1.135983849E1,1.698818088E0
1.771272000E1,1.535309672E0,1.135504818E1,1.670072317E0
1.771472464E1,1.530518770E0,1.136462975E1,1.631744623E0
1.771672927E1,1.530518770E0,1.135983849E1,1.607789874E0
1.771873391E1,1.564055443E0,1.137900257E1,1.593417048E0
1.772073854E1,1.588010311E0,1.136462975E1,1.574253201E0
1.772274318E1,1.607174039E0,1.135025692E1,1.579044104E0
1.772474781E1,1.635919809E0,1.134067535E1,1.569462180E0
1.772675245E1,1.679038405E0,1.133109283E1,1.574253201E0
1.772875708E1,1.698202252E0,1.133109283E1,1.583835125E0
1.773076172E1,1.731738925E0,1.130234718E1,1.598207951E0
1.773276635E1,1.741320848E0,1.127360153E1,1.612580776E0
1.773477099E1,1.760484695E0,1.123527431E1,1.612580776E0
1.773677557E1,1.774857521E0,1.124006462E1,1.631744623E0
1.773878016E1,1.789230466E0,1.119215488E1,1.655699492E0
1.774078474E1,1.794021368E0,1.114903641E1,1.660490394E0
1.774278932E1,1.817976236E0,1.110591793E1,1.684445143E0
1.774479391E1,1.817976236E0,1.107717228E1,1.713190913E0
1.774679849E1,1.798812389E0,1.101488972E1,1.713190913E0
1.774880307E1,1.798812389E0,1.095260715E1,1.746727586E0
1.775080766E1,1.784439445E0,1.092865276E1,1.751518607E0
1.775281224E1,1.750902772E0,1.087595177E1,1.780264378E0
1.775481682E1,1.736529946E0,1.079929638E1,1.789846182E0
1.775682141E1,1.726948023E0,1.075617790E1,1.828173876E0
1.775882599E1,1.702993274E0,1.071305943E1,1.842546701E0
1.776083057E1,1.693411350E0,1.066035938E1,1.847337723E0
1.776283516E1,1.664665580E0,1.060765839E1,1.866501570E0
1.776483974E1,1.659874558E0,1.057412148E1,1.900038242E0
1.776684432E1,1.664665580E0,1.051183891E1,1.952738762E0
1.776884891E1,1.659874558E0,1.044955730E1,1.947947860E0
1.777085349E1,1.650292635E0,1.037769222E1,1.986275434E0
1.777285807E1,1.674247503E0,1.030582809E1,2.005439281E0
1.777486266E1,1.674247503E0,1.025312805E1,2.029393911E0
1.777686724E1,1.659874558E0,1.018126297E1,2.043766975E0
1.777887182E1,1.683829427E0,1.011898041E1,2.043766975E0
1.778087641E1,1.664665580E0,1.009981728E1,2.034184933E0
1.778288099E1,1.650292635E0,1.005669880E1,2.029393911E0
1.778488557E1,1.640710831E0,1.003274345E1,1.981484532E0
1.778689016E1,1.626337886E0,1.002795315E1,1.947947860E0
1.778889474E1,1.635919809E0,1.002316189E1,1.909620166E0
1.779089932E1,1.626337886E0,9.999206543E0,1.871292472E0
1.779290391E1,1.616755962E0,9.999206543E0,1.818591952E0
1.779490849E1,1.631128907E0,9.984833717E0,1.765891433E0
1.779691307E1,1.645501733E0,9.999206543E0,1.741936684E0
1.779891766E1,1.669456482E0,1.002316189E1,1.694027066E0
1.780092224E1,1.712575078E0,1.000399780E1,1.665281296E0
1.780292682E1,1.731738925E0,1.000878906E1,1.636535645E0
1.780493141E1,1.770066619E0,1.002795315E1,1.593417048E0
1.780693599E1,1.798812389E0,1.005190754E1,1.593417048E0
1.780894057E1,1.808394313E0,1.004711628E1,1.574253201E0
1.781094516E1,1.865885735E0,1.008065319E1,1.564671278E0
1.781294974E1,1.875467658E0,1.008544445E1,1.569462180E0
1.781495432E1,1.918586254E0,1.008065319E1,1.559880257E0
1.781695891E1,1.937750101E0,1.008544445E1,1.564671278E0
1.781896349E1,1.952123046E0,1.007586193E1,1.555089355E0
1.782096807E1,1.966495872E0,1.008544445E1,1.545507431E0
1.782297266E1,1.956913948E0,1.010939884E1,1.540716410E0
1.782497724E1,1.937750101E0,1.012377167E1,1.526343584E0
1.782698188E1,1.942541122E0,1.014293575E1,1.526343584E0
1.782898651E1,1.918586254E0,1.011898041E1,1.550298333E0
1.783099115E1,1.880258679E0,1.011419010E1,1.555089355E0
1.783299578E1,1.870676756E0,1.010939884E1,1.579044104E0
1.783500042E1,1.827558160E0,1.009502602E1,1.569462180E0
1.783700505E1,1.794021368E0,1.005190754E1,1.598207951E0
1.783900969E1,1.750902772E0,1.002316189E1,1.612580776E0
1.784101432E1,1.698202252E0,1.000399780E1,1.598207951E0
1.784301896E1,1.659874558E0,9.960879326E0,1.607789874E0
1.784502359E1,1.611965060E0,9.932133675E0,1.631744623E0
1.784702823E1,1.554473519E0,9.903388023E0,1.617371798E0
1.784903286E1,1.506564021E0,9.869851112E0,1.631744623E0
1.785103750E1,1.473027229E0,9.831523895E0,1.650908470E0
1.785304214E1,1.453863502E0,9.774031639E0,1.655699492E0
1.785504677E1,1.458654404E0,9.716540337E0,1.655699492E0
1.785705141E1,1.449072480E0,9.659049034E0,1.660490394E0
1.785905604E1,1.453863502E0,9.601557732E0,1.698818088E0
1.786106068E1,1.473027229E0,9.548856735E0,1.727563739E0
1.786306531E1,1.444281578E0,9.472201347E0,1.761100531E0
1.786506995E1,1.487400174E0,9.409918785E0,1.775473356E0
1.786707458E1,1.492191076E0,9.347637177E0,1.789846182E0
1.786907922E1,1.501773000E0,9.294936180E0,1.823382974E0
1.787108385E1,1.525727868E0,9.242236137E0,1.832964897E0
1.787308849E1,1.516145945E0,9.218280792E0,1.818591952E0
1.787509312E1,1.540100694E0,9.155998230E0,1.809010029E0
1.787709776E1,1.554473519E0,9.117671013E0,1.804219127E0
1.787910240E1,1.573637366E0,9.103298187E0,1.746727586E0
1.788110703E1,1.583219290E0,9.074552536E0,1.717981935E0
1.788311167E1,1.597592115E0,9.064970016E0,1.660490394E0
1.788511630E1,1.626337886E0,9.069761276E0,1.617371798E0
1.788712094E1,1.640710831E0,9.060179710E0,1.588626027E0
1.788912557E1,1.679038405E0,9.079342842E0,1.559880257E0
1.789113021E1,1.683829427E0,9.103298187E0,1.502388835E0
1.789313484E1,1.693411350E0,9.136835098E0,1.488015890E0
1.789513948E1,1.736529946E0,9.189535141E0,1.468852162E0
1.789714412E1,1.736529946E0,9.237444878E0,1.468852162E0
1.789914875E1,1.755693793E0,9.266190529E0,1.454479218E0
1.790115338E1,1.794021368E0,9.333264351E0,1.464061141E0
1.790315802E1,1.808394313E0,9.376382828E0,1.468852162E0
1.790516266E1,1.846721888E0,9.409918785E0,1.478433967E0
1.790716729E1,1.846721888E0,9.453038216E0,1.492806911E0
1.790917193E1,1.846721888E0,9.491365433E0,1.502388835E0
1.791117656E1,1.865885735E0,9.544066429E0,1.521552682E0
1.791318120E1,1.870676756E0,9.587184906E0,1.526343584E0
1.791518583E1,1.846721888E0,9.644676208E0,1.555089355E0
1.791719047E1,1.817976236E0,9.697376251E0,1.559880257E0
1.791919510E1,1.803603292E0,9.711749077E0,1.559880257E0
1.792119974E1,1.750902772E0,9.716540337E0,1.555089355E0
1.792320438E1,1.731738925E0,9.702167511E0,1.574253201E0
1.792520901E1,1.683829427E0,9.692585945E0,1.564671278E0
1.792721365E1,1.645501733E0,9.659049034E0,1.555089355E0
1.792921828E1,1.583219290E0,9.639884949E0,1.569462180E0
1.793122292E1,1.544891596E0,9.606348038E0,1.569462180E0
1.793322755E1,1.458654404E0,9.572812080E0,1.564671278E0
1.793523214E1,1.401162982E0,9.539275169E0,1.579044104E0
1.793723672E1,1.343671441E0,9.496156693E0,1.602998853E0
1.793924130E1,1.286179900E0,9.443455696E0,1.598207951E0
1.794124588E1,1.199942708E0,9.414710045E0,1.626953721E0
1.794325047E1,1.142451286E0,9.376382828E0,1.636535645E0
1.794525505E1,1.075377822E0,9.352427483E0,1.660490394E0
1.794725964E1,1.008304477E0,9.309309006E0,1.694027066E0
1.794926422E1,9.651858211E-1,9.266190529E0,1.727563739E0
1.795126880E1,9.124853015E-1,9.237444878E0,1.775473356E0
1.795327339E1,8.645757437E-1,9.189535141E0,1.813801050E0
1.795527797E1,8.214571476E-1,9.160789490E0,1.842546701E0
1.795728255E1,7.879204154E-1,9.136835098E0,1.890456319E0
1.795928714E1,7.639656067E-1,9.108088493E0,1.928784013E0
1.796129172E1,7.495927811E-1,9.064970016E0,1.952738762E0
1.796329630E1,7.304289341E-1,9.060179710E0,2.015021086E0
1.796530088E1,6.968922615E-1,9.031434059E0,2.015021086E0
1.796730547E1,6.729374528E-1,9.026642799E0,2.000648260E0
1.796931005E1,6.441916823E-1,9.026642799E0,2.005439281E0
1.797131464E1,6.394007206E-1,9.007478714E0,1.991066456E0
1.797331922E1,6.537736058E-1,9.002687454E0,1.923992991E0
1.797532380E1,6.298188567E-1,9.026642799E0,1.852128625E0
1.797732838E1,6.298188567E-1,9.069761276E0,1.775473356E0
1.797933297E1,6.202369332E-1,9.098506927E0,1.713190913E0
1.798133755E1,6.346098185E-1,9.155998230E0,1.617371798E0
1.798334214E1,6.537736058E-1,9.208699226E0,1.574253201E0
1.798534672E1,6.921012998E-1,9.247026443E0,1.531134605E0
1.798735130E1,7.256379724E-1,9.294936180E0,1.488015890E0
1.798935589E1,7.687565684E-1,9.338054657E0,1.478433967E0
1.799136047E1,8.262480497E-1,9.362010002E0,1.488015890E0
1.799336505E1,8.885304928E-1,9.385964394E0,1.507179737E0
1.799536964E1,9.412310719E-1,9.400337219E0,1.535925508E0
1.799737422E1,9.795587063E-1,9.448246956E0,1.540716410E0
1.799937880E1,1.022677302E0,9.476992607E0,1.569462180E0
1.800138338E1,1.070586920E0,9.500946999E0,1.574253201E0
1.800338797E1,1.104123592E0,9.520111084E0,1.574253201E0
1.800539255E1,1.142451286E0,9.548856735E0,1.593417048E0
1.800739714E1,1.185569882E0,9.582393646E0,1.574253201E0
1.800940172E1,1.199942708E0,9.615930557E0,1.569462180E0
1.801140630E1,1.209524632E0,9.611139297E0,1.545507431E0
1.801341089E1,1.219106555E0,9.630303383E0,1.502388835E0
1.801541547E1,1.238270402E0,9.630303383E0,1.473643064E0
1.801742005E1,1.219106555E0,9.644676208E0,1.449688315E0
1.801942464E1,1.204733729E0,9.649467468E0,1.444897294E0
1.802142922E1,1.185569882E0,9.644676208E0,1.444897294E0
1.802343380E1,1.142451286E0,9.625512123E0,1.420942545E0
1.802543844E1,1.099332571E0,9.611139297E0,1.401778698E0
1.802744307E1,1.070586920E0,9.587184906E0,1.411360621E0
1.802944771E1,1.013095379E0,9.568020821E0,1.406569719E0
1.803145234E1,9.556038976E-1,9.539275169E0,1.392196774E0
1.803345698E1,9.124853015E-1,9.505738258E0,1.392196774E0
1.803546162E1,8.597847819E-1,9.457828522E0,1.406569719E0
1.803746625E1,8.502028584E-1,9.419501305E0,1.392196774E0
1.803947088E1,7.975023389E-1,9.381173134E0,1.420942545E0
1.804147552E1,7.256379724E-1,9.338054657E0,1.440106392E0
1.804348016E1,7.016831636E-1,9.314100266E0,1.420942545E0
1.804548479E1,6.633555293E-1,9.232653618E0,1.440106392E0
1.804748943E1,6.250278950E-1,9.199116707E0,1.459270239E0
1.804949406E1,5.914911628E-1,9.146416664E0,1.459270239E0
1.805149870E1,5.723273754E-1,9.117671013E0,1.473643064E0
1.805350333E1,5.483725667E-1,9.064970016E0,1.497597814E0
1.805550797E1,5.244178176E-1,9.021851540E0,1.511970758E0
1.805751260E1,5.052539706E-1,8.973941803E0,1.521552682E0
1.805951724E1,5.052539706E-1,8.945196152E0,1.502388835E0
1.806152188E1,4.860901237E-1,8.906868935E0,1.526343584E0
1.806352651E1,4.621353745E-1,8.868540764E0,1.550298333E0
1.806553115E1,4.525534511E-1,8.839795113E0,1.545507431E0
1.806753578E1,4.429715276E-1,8.811049461E0,1.555089355E0
1.806954042E1,4.333896041E-1,8.787095070E0,1.545507431E0
1.807154505E1,4.142257571E-1,8.796676636E0,1.507179737E0
1.807354969E1,4.142257571E-1,8.772722244E0,1.516761661E0
1.807555432E1,3.902710080E-1,8.772722244E0,1.511970758E0
1.807755896E1,3.998529315E-1,8.791885376E0,1.492806911E0
1.807956359E1,3.854800463E-1,8.806258202E0,1.430524468E0
1.808156823E1,3.615252376E-1,8.791885376E0,1.406569719E0
1.808357286E1,3.711071610E-1,8.839795113E0,1.368242025E0
1.808557750E1,3.663161993E-1,8.858959198E0,1.329914331E0
1.808758214E1,3.711071610E-1,8.892496109E0,1.286795735E0
1.808958677E1,3.663161993E-1,8.911659241E0,1.248468041E0
1.809159141E1,3.758981228E-1,8.930823326E0,1.229304194E0
1.809359604E1,3.950619698E-1,8.978733063E0,1.205349445E0
1.809560068E1,4.238076806E-1,8.983524323E0,1.143067002E0
1.809760531E1,4.381805658E-1,9.026642799E0,1.075993538E0
1.809960995E1,4.142257571E-1,9.088925362E0,1.023293018E0
1.810161458E1,4.190167189E-1,9.136835098E0,9.610105753E-1
1.810361922E1,4.381805658E-1,9.184743881E0,9.274739027E-1
1.810562385E1,4.381805658E-1,9.266190529E0,8.939371705E-1
1.810762849E1,4.429715276E-1,9.299727440E0,8.699824214E-1
1.810963313E1,4.717172384E-1,9.371591568E0,8.508185744E-1
1.811163776E1,4.621353745E-1,9.381173134E0,7.693722844E-1
1.811364240E1,4.812991619E-1,9.409918785E0,7.022989392E-1
1.811564703E1,5.339996815E-1,9.424292564E0,6.639712453E-1
1.811765167E1,5.675364137E-1,9.429082870E0,6.256436110E-1
1.811965630E1,6.106550097E-1,9.424292564E0,5.633611679E-1
1.812166094E1,6.346098185E-1,9.414710045E0,5.346154571E-1
1.812366557E1,6.489826441E-1,9.371591568E0,5.202425718E-1
1.812567021E1,6.729374528E-1,9.342845917E0,4.723329842E-1
1.812767484E1,7.400108576E-1,9.290144920E0,4.435872436E-1
1.812967948E1,7.591747046E-1,9.232653618E0,4.531691670E-1
1.813168412E1,7.639656067E-1,9.175162315E0,4.579601288E-1
1.813368875E1,7.400108576E-1,9.108088493E0,5.010787249E-1
1.813569333E1,7.543837428E-1,9.012269974E0,5.154516101E-1
1.813769792E1,7.687565684E-1,8.935614586E0,5.633611679E-1
1.813970250E1,7.495927811E-1,8.844586372E0,5.585702062E-1
1.814170708E1,7.064741254E-1,8.763139725E0,6.256436110E-1
1.814371167E1,6.489826441E-1,8.662529945E0,6.975079775E-1
1.814571625E1,5.867002010E-1,8.590665817E0,7.358356118E-1
1.814772083E1,5.627454519E-1,8.494846344E0,7.741632462E-1
1.814972542E1,5.052539706E-1,8.399026871E0,8.316547275E-1
1.815173000E1,4.669263363E-1,8.293625832E0,8.795643449E-1
1.815373458E1,3.615252376E-1,8.231344223E0,9.658015370E-1
1.815573917E1,2.944518328E-1,8.154688835E0,1.023293018E0
1.815774375E1,2.273784578E-1,8.101987839E0,1.095157385E0
1.815974833E1,1.555140913E-1,8.034914017E0,1.186185598E0
1.816175292E1,9.802260995E-2,7.972631931E0,1.214931369E0
1.816375750E1,4.053112864E-2,7.910349846E0,1.248468041E0
1.816576208E1,-2.654226869E-2,7.867230892E0,1.291586637E0
1.816776667E1,-6.966088712E-2,7.848067284E0,1.286795735E0
1.816977125E1,-1.415252388E-1,7.800157547E0,1.310750484E0
1.817177583E1,-2.038076967E-1,7.828903198E0,1.310750484E0
1.817377688E1,-2.565082312E-1,7.843276501E0,1.325123429E0
1.817577792E1,-3.044177890E-1,7.848067284E0,1.320332408E0
1.817777938E1,-3.331634998E-1,7.881603718E0,1.329914331E0
1.817978135E1,-3.331634998E-1,7.900767803E0,1.339496255E0
1.818178396E1,-3.427454233E-1,7.943886280E0,1.339496255E0
1.818378724E1,-3.427454233E-1,7.972631931E0,1.363451004E0
1.818579120E1,-3.427454233E-1,8.015750885E0,1.373032928E0
1.818779583E1,-3.092087507E-1,8.068450928E0,1.349078178E0
1.818980115E1,-2.900449038E-1,8.106779099E0,1.353869081E0
1.819180708E1,-3.187906742E-1,8.178643227E0,1.334705353E0
1.819381354E1,-2.900449038E-1,8.250507355E0,1.320332408E0
1.819582047E1,-2.612991929E-1,8.331954002E0,1.310750484E0
1.819782771E1,-2.373443693E-1,8.408609390E0,1.286795735E0
1.819983516E1,-2.229715139E-1,8.499637604E0,1.238886118E0
1.820184271E1,-1.654800326E-1,8.566710472E0,1.272422910E0
1.820385016E1,-1.271523684E-1,8.648157120E0,1.229304194E0
1.820585474E1,-9.361566603E-2,8.705648422E0,1.219722271E0
1.820785932E1,-5.528801680E-2,8.777512550E0,1.219722271E0
1.820986391E1,-6.007897109E-2,8.854167938E0,1.195767522E0
1.821186849E1,-6.966088712E-2,8.926033020E0,1.248468041E0
1.821387307E1,-4.570610076E-2,8.983524323E0,1.224513292E0
1.821587766E1,-7.924279571E-2,9.017060280E0,1.200558424E0
1.821788224E1,-7.924279571E-2,9.079342842E0,1.157439828E0
1.821988682E1,-1.031975895E-1,9.112879753E0,1.195767522E0
1.822189141E1,-1.319433302E-1,9.132043839E0,1.190976620E0
1.822389599E1,-1.415252388E-1,9.098506927E0,1.181394696E0
1.822590057E1,-1.798529029E-1,9.117671013E0,1.181394696E0
1.822790516E1,-2.085986286E-1,9.093715668E0,1.214931369E0
1.822990974E1,-2.900449038E-1,9.103298187E0,1.286795735E0
1.823191432E1,-3.379544616E-1,9.084134102E0,1.339496255E0
1.823391891E1,-4.002369046E-1,9.050597191E0,1.377823949E0
1.823592349E1,-4.289826751E-1,9.021851540E0,1.416151524E0
1.823792807E1,-4.912651181E-1,8.997897148E0,1.464061141E0
1.823993266E1,-5.248018503E-1,8.930823326E0,1.507179737E0
1.824193724E1,-5.439656377E-1,8.887704849E0,1.550298333E0
1.824394182E1,-5.775023699E-1,8.849377632E0,1.564671278E0
1.824594641E1,-5.918751955E-1,8.825422287E0,1.612580776E0
1.824795099E1,-6.158300042E-1,8.758349419E0,1.622162700E0
1.824995557E1,-6.110390425E-1,8.729603767E0,1.646117568E0
1.825196016E1,-6.110390425E-1,8.681694031E0,1.684445143E0
1.825396474E1,-6.206209660E-1,8.643365860E0,1.646117568E0
1.825596932E1,-6.397848129E-1,8.638575554E0,1.694027066E0
1.825797391E1,-6.110390425E-1,8.605038643E0,1.732354760E0
1.825997849E1,-6.397848129E-1,8.576292992E0,1.756309509E0
1.826198307E1,-6.302028894E-1,8.571501732E0,1.751518607E0
1.826398766E1,-6.302028894E-1,8.533174515E0,1.756309509E0
1.826599224E1,-6.158300042E-1,8.504427910E0,1.804219127E0
1.826799682E1,-6.014571190E-1,8.494846344E0,1.794637203E0
1.827000141E1,-6.110390425E-1,8.456519127E0,1.813801050E0
1.827200599E1,-5.679204464E-1,8.432563782E0,1.799428105E0
1.827401057E1,-5.391746759E-1,8.408609390E0,1.785055280E0
1.827601516E1,-5.775023699E-1,8.422982216E0,1.770682454E0
1.827801974E1,-5.966661572E-1,8.418190956E0,1.741936684E0
1.828002432E1,-6.541576385E-1,8.437355042E0,1.713190913E0
1.828202891E1,-6.829034090E-1,8.432563782E0,1.694027066E0
1.828403349E1,-7.116491795E-1,8.413399696E0,1.650908470E0
1.828603807E1,-7.403948903E-1,8.432563782E0,1.626953721E0
1.828804266E1,-7.835134864E-1,8.446936607E0,1.588626027E0
1.829004724E1,-7.739315629E-1,8.442146301E0,1.574253201E0
1.829205182E1,-7.691406608E-1,8.399026871E0,1.564671278E0
1.829405641E1,-8.362140059E-1,8.432563782E0,1.569462180E0
1.829606104E1,-8.362140059E-1,8.408609390E0,1.535925508E0
1.829806568E1,-9.176602960E-1,8.442146301E0,1.521552682E0
1.830007031E1,-9.607789516E-1,8.461309433E0,1.535925508E0
1.830207495E1,-9.895246029E-1,8.461309433E0,1.502388835E0
1.830407958E1,-1.027852297E0,8.504427910E0,1.516761661E0
1.830608422E1,-1.061388969E0,8.523591995E0,1.526343584E0
1.830808885E1,-1.061388969E0,8.499637604E0,1.511970758E0
1.831009349E1,-1.080552816E0,8.480473518E0,1.488015890E0
1.831209813E1,-1.099716663E0,8.490055084E0,1.521552682E0
1.831410276E1,-1.142835259E0,8.542756081E0,1.511970758E0
1.831610740E1,-1.161999106E0,8.514010429E0,1.511970758E0
1.831811203E1,-1.166790128E0,8.504427910E0,1.511970758E0
1.832011667E1,-1.200326800E0,8.490055084E0,1.545507431E0
1.832212130E1,-1.214699626E0,8.456519127E0,1.550298333E0
1.832412594E1,-1.229072571E0,8.442146301E0,1.588626027E0
1.832613057E1,-1.233863473E0,8.394236565E0,1.593417048E0
1.832813521E1,-1.243445396E0,8.399026871E0,1.612580776E0
1.833013984E1,-1.267400146E0,8.379863739E0,1.636535645E0
1.833214448E1,-1.243445396E0,8.341535568E0,1.674863219E0
1.833414912E1,-1.281773090E0,8.327162743E0,1.698818088E0
1.833615375E1,-1.267400146E0,8.327162743E0,1.732354760E0
1.833815838E1,-1.272191167E0,8.288835526E0,1.746727586E0
1.834016302E1,-1.253027320E0,8.269671440E0,1.780264378E0
1.834216766E1,-1.219490647E0,8.221761703E0,1.804219127E0
1.834417229E1,-1.195535779E0,8.197807312E0,1.813801050E0
1.834617693E1,-1.185953856E0,8.207388878E0,1.832964897E0
1.834818156E1,-1.185953856E0,8.216970444E0,1.842546701E0
1.835018620E1,-1.166790128E0,8.193016052E0,1.837755799E0
1.835219083E1,-1.114089489E0,8.173851967E0,1.832964897E0
1.835419547E1,-1.099716663E0,8.159479141E0,1.823382974E0
1.835620010E1,-1.042225242E0,8.145106316E0,1.804219127E0
1.835820474E1,-9.943156242E-1,8.159479141E0,1.804219127E0
1.836020938E1,-9.847337008E-1,8.173851967E0,1.746727586E0
1.836221401E1,-9.464060068E-1,8.169061661E0,1.746727586E0
1.836421865E1,-9.032874107E-1,8.159479141E0,1.713190913E0
1.836622328E1,-8.457959294E-1,8.164270401E0,1.655699492E0
1.836822792E1,-7.978863716E-1,8.212180138E0,1.650908470E0
1.837023255E1,-7.595587373E-1,8.221761703E0,1.631744623E0
1.837223719E1,-7.020672560E-1,8.245717049E0,1.617371798E0
1.837424182E1,-6.541576385E-1,8.269671440E0,1.574253201E0
1.837624646E1,-5.918751955E-1,8.293625832E0,1.502388835E0
1.837825109E1,-5.487565994E-1,8.317581177E0,1.454479218E0
1.838025573E1,-5.056380033E-1,8.346326828E0,1.411360621E0
1.838226036E1,-4.529374838E-1,8.370281219E0,1.334705353E0
1.838426500E1,-4.002369046E-1,8.408609390E0,1.253259063E0
1.838626964E1,-3.475363851E-1,8.427773476E0,1.176603675E0
1.838827427E1,-2.756720185E-1,8.437355042E0,1.109530330E0
1.839027891E1,-1.894348115E-1,8.442146301E0,1.028084040E0
1.839228354E1,-1.079885364E-1,8.470891953E0,9.226829410E-1
1.839428818E1,-5.528801680E-2,8.499637604E0,8.412366509E-1
1.839629281E1,-2.654226869E-2,8.509219170E0,7.837451696E-1
1.839829745E1,1.657634228E-2,8.523591995E0,7.070899010E-1
1.840030208E1,4.532208294E-2,8.557128906E0,6.448074579E-1
1.840230672E1,8.844070137E-2,8.561920166E0,6.064797640E-1
1.840431135E1,6.927686930E-2,8.581083298E0,5.298244953E-1
1.840631594E1,3.094921261E-2,8.605038643E0,5.202425718E-1
1.840832052E1,3.574017063E-2,8.600247383E0,4.867058396E-1
1.841032510E1,2.136730030E-2,8.605038643E0,4.483782053E-1
1.841232969E1,6.448591501E-2,8.585874557E0,4.292143583E-1
1.841433427E1,6.448591501E-2,8.566710472E0,4.196324646E-1
1.841633885E1,5.011304095E-2,8.557128906E0,4.052596092E-1
1.841834344E1,5.490399897E-2,8.523591995E0,4.340053201E-1
1.842034802E1,5.490399897E-2,8.485264778E0,4.387962818E-1
1.842235260E1,5.969495699E-2,8.422982216E0,4.483782053E-1
1.842435719E1,5.011304095E-2,8.365490913E0,4.675420523E-1
1.842636177E1,2.136730030E-2,8.327162743E0,4.962877631E-1
1.842836635E1,2.615825646E-2,8.260089874E0,5.202425718E-1
1.843037094E1,4.532208294E-2,8.197807312E0,5.250335336E-1
1.843237552E1,5.011304095E-2,8.106779099E0,5.825250149E-1
1.843438010E1,5.969495699E-2,8.044496536E0,6.400164962E-1
1.843638469E1,8.364973962E-2,7.943886280E0,7.118808627E-1
1.843838927E1,7.406783104E-2,7.886394978E0,7.358356118E-1
1.844039385E1,1.028135717E-1,7.814530373E0,8.268638253E-1
1.844239844E1,1.028135717E-1,7.742666245E0,8.604004979E-1
1.844440302E1,1.171864420E-1,7.689965725E0,9.178919792E-1
1.844640760E1,1.267683506E-1,7.613310337E0,9.610105753E-1
1.844841219E1,1.650960147E-1,7.551027775E0,1.028084040E0
1.845041677E1,2.082146257E-1,7.488745213E0,1.066411734E0
1.845242135E1,2.321694046E-1,7.412090302E0,1.085575461E0
1.845442594E1,2.273784578E-1,7.368971348E0,1.133485079E0
1.845643052E1,2.561241984E-1,7.330643654E0,1.152648926E0
1.845843510E1,2.752880454E-1,7.282734394E0,1.190976620E0
