"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.077106083E0,-2.020797729E-2,6.415059814E0,4.505780182E0
2.087044083E0,7.334747314E-2,6.325396271E0,4.349505157E0
2.096982083E0,1.544787598E-1,6.299051056E0,4.213587799E0
2.106921083E0,2.215393066E-1,6.315217438E0,4.129313049E0
2.116859083E0,2.662962341E-1,6.334826660E0,4.103267212E0
2.126797083E0,2.406994629E-1,6.332581329E0,4.114344177E0
2.136736083E0,2.076182556E-1,6.314019928E0,4.139192505E0
2.146674083E0,1.606159973E-1,6.317612457E0,4.174818420E0
2.156612083E0,1.187031555E-1,6.352938995E0,4.201762390E0
2.166550083E0,3.861968994E-2,6.413562927E0,4.237088928E0
2.176489083E0,-1.178050232E-1,6.511459351E0,4.279600525E0
2.186427083E0,-2.827619934E-1,6.687193909E0,4.323010254E0
2.196365083E0,-4.441264343E-1,6.975494385E0,4.343367920E0
2.206304083E0,-6.158193970E-1,7.386689301E0,4.375700684E0
2.216242083E0,-7.710466003E-1,8.001760254E0,4.400399323E0
2.226180083E0,-9.247769165E-1,8.901688843E0,4.396956482E0
2.236119083E0,-1.106049957E0,1.014425491E1,4.381538544E0
2.246057083E0,-1.325343933E0,1.168964127E1,4.383334808E0
2.255995083E0,-1.656605072E0,1.302097275E1,4.516557770E0
2.265933083E0,-2.186503143E0,1.366119141E1,4.913532257E0
2.275872083E0,-2.785557404E0,1.367990250E1,5.447322235E0
2.285810083E0,-3.272794189E0,1.339729019E1,5.772296448E0
2.295748083E0,-3.556454315E0,1.307605820E1,5.794600067E0
2.305687083E0,-3.732637939E0,1.283535873E1,5.689219208E0
2.315625083E0,-3.862867126E0,1.274464737E1,5.534441071E0
2.325563083E0,-3.786974945E0,1.248972748E1,5.217550049E0
2.335502083E0,-3.509152679E0,1.181358353E1,4.735702057E0
2.345440083E0,-3.178639984E0,1.091739716E1,4.312981110E0
2.355378083E0,-2.872676239E0,1.009695328E1,4.040098572E0
2.365316083E0,-2.593806152E0,9.479337616E0,3.808380432E0
2.375255083E0,-2.302511902E0,9.144483948E0,3.580554199E0
2.385193083E0,-1.985920258E0,9.094487915E0,3.289259949E0
2.395131083E0,-1.654808807E0,9.206904144E0,2.959795074E0
2.405070083E0,-1.374441833E0,9.287586365E0,2.666405182E0
2.415008083E0,-1.150956573E0,9.291478271E0,2.446512451E0
2.424946083E0,-9.442364502E-1,9.242530060E0,2.274520111E0
2.434885083E0,-7.351213074E-1,9.183403015E0,2.125579834E0
2.444823083E0,-5.589376831E-1,9.006021881E0,1.974244537E0
2.454761083E0,-4.263134766E-1,8.673114166E0,1.840871887E0
2.464700083E0,-4.631369019E-1,8.255033569E0,1.845212860E0
2.474638083E0,-6.459068298E-1,7.825576630E0,1.906585236E0
2.484576083E0,-8.647517395E-1,7.424560547E0,2.021396484E0
