"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.498548250E0,-4.426018298E-1,-4.577221870E-1,5.148582533E-2
2.508488250E0,-4.779217541E-1,-5.214518309E-1,1.425909698E-1
2.518427250E0,-4.744139314E-1,-5.719787478E-1,2.299389690E-1
2.528367250E0,-4.308187962E-1,-5.842934847E-1,3.269858956E-1
2.538306250E0,-3.876186907E-1,-5.714266896E-1,4.179729819E-1
2.548246250E0,-3.517490923E-1,-5.273122787E-1,4.731928408E-1
2.558185250E0,-3.310100734E-1,-4.510378242E-1,4.843724072E-1
2.568125250E0,-3.087183535E-1,-3.609428108E-1,4.709580839E-1
2.578064250E0,-2.844015956E-1,-2.743649781E-1,4.469968379E-1
2.588004250E0,-2.660588026E-1,-1.902213544E-1,4.212568700E-1
2.597943250E0,-2.478929162E-1,-1.177433431E-1,4.119435251E-1
2.607883250E0,-2.274595350E-1,-6.416586787E-2,4.031676054E-1
2.617822250E0,-1.959926635E-1,-4.377945140E-2,3.901732564E-1
2.627762250E0,-1.655633748E-1,-4.975398630E-2,3.618161678E-1
2.637701250E0,-1.324110180E-1,-8.013984561E-2,3.195930719E-1
2.647641250E0,-9.653531760E-2,-1.284533143E-1,2.545781136E-1
2.657580250E0,-6.832055748E-2,-1.942377388E-1,1.829724312E-1
2.667520250E0,-5.018842220E-2,-2.749184370E-1,1.076627672E-1
2.677459250E0,-2.799756639E-2,-3.428515792E-1,3.435136378E-2
2.687399250E0,-2.660518279E-3,-3.996331096E-1,-2.908939496E-2
2.697339250E0,3.509357944E-2,-4.451056123E-1,-8.111068606E-2
2.707278250E0,7.538880408E-2,-4.880301952E-1,-1.238389760E-1
2.717218250E0,1.238854975E-1,-5.328328013E-1,-1.511299759E-1
2.727157250E0,1.744397581E-1,-5.862709880E-1,-1.751205325E-1
2.737097250E0,2.141502649E-1,-6.429326534E-1,-1.894284189E-1
2.747036250E0,2.400375158E-1,-6.986121535E-1,-2.051309496E-1
2.756976250E0,2.542536855E-1,-7.447805405E-1,-2.027026415E-1
2.766915250E0,2.575078011E-1,-7.860667109E-1,-1.866935790E-1
2.776855250E0,2.638482749E-1,-8.153924346E-1,-1.597902328E-1
2.786794250E0,2.766292989E-1,-8.219422102E-1,-1.257592887E-1
